direction	partner	interaction_name	pathway	prob_hi	prob_lo	pval_hi	pval_lo	delta_prob
Incoming_partner_to_CD4	Tprolif	POMC_OPRL1	OPIOID	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	POMC_OPRM1	OPIOID	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	HCRT_HCRTR1	HCRT	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	OXT_OXTR	OXT	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SST_SSTR1	SOMATOSTATIN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SST_SSTR2	SOMATOSTATIN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SST_SSTR3	SOMATOSTATIN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SST_SSTR4	SOMATOSTATIN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SST_SSTR5	SOMATOSTATIN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	CORT_SSTR2	SOMATOSTATIN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	CORT_SSTR3	SOMATOSTATIN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	TAC1_TACR1	TAC	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	TAC4_TACR1	TAC	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	TAC1_TACR2	TAC	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	TAC2_TACR3	TAC	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	UTS2_UTS2R	UTS2	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	PRSS3_F2R	PARs	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	CTSG_F2R	PARs	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	F2_F2R	PARs	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	PLG_F2R	PARs	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	GZMA_F2R	PARs	0.0167897915225766	0.0317460312172056	0.02	0	-0.0149562396946289
Incoming_partner_to_CD4	Tprolif	PRSS1_F2R	PARs	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	PRSS3_F2RL1	PARs	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	CTSG_F2RL1	PARs	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	F2_F2RL1	PARs	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	PLG_F2RL1	PARs	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	GZMA_F2RL1	PARs	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	PRSS1_F2RL1	PARs	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	PRSS3_F2RL2	PARs	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	CTSG_F2RL2	PARs	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	F2_F2RL2	PARs	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	PLG_F2RL2	PARs	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	GZMA_F2RL2	PARs	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	PRSS1_F2RL2	PARs	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	PRSS3_F2RL3	PARs	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	CTSG_F2RL3	PARs	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	GZMA_F2RL3	PARs	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	PLG_F2RL3	PARs	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	PRSS1_F2RL3	PARs	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	PRSS3_PARD3	PARs	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	CTSG_PARD3	PARs	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	F2_PARD3	PARs	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	GZMA_PARD3	PARs	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	PLG_PARD3	PARs	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	PRSS1_PARD3	PARs	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	PMCH_MCHR1	PMCH	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	PROK1_PROKR2	PROK	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	PROK1_PROKR1	PROK	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	PROK2_PROKR1	PROK	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	PROK2_PROKR2	PROK	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	NPPA_NPR1	NPR1	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	NPPC_NPR2	NPR2	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	KITL_KIT	KIT	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	GCG_GIPR	GIPR	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	FSHB_FSHR	FSH	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	CGA_FSHR	FSH	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	TSHB_TSHR	TSH	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	CGA_TSHR	TSH	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	BDNF_NTRK2	NT	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	NGF_NTRK1	NT	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	FLT3L_FLT3	FLT3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	HGF_MET	HGF	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	KLK3_NTRK1	NT	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	NTF3_NTRK1	NT	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	NTF3_NTRK2	NT	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	NTF3_NTRK3	NT	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3A_NRP1_PLXNA1	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3A_NRP1_PLXNA2	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3A_NRP1_PLXNA3	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3A_NRP1_PLXNA4	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3B_NRP1_PLXNA1	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3B_NRP1_PLXNA2	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3B_NRP1_PLXNA3	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3B_NRP1_PLXNA4	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3C_NRP1_PLXNA1	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3C_NRP1_PLXNA2	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3C_NRP1_PLXNA3	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3C_NRP1_PLXNA4	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3D_NRP1_PLXNA1	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3D_NRP1_PLXNA2	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3D_NRP1_PLXNA3	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3D_NRP1_PLXNA4	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3B_NRP2_PLXNA1	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3B_NRP2_PLXNA2	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3B_NRP2_PLXNA3	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3B_NRP2_PLXNA4	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3C_NRP2_PLXNA1	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3C_NRP2_PLXNA2	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3C_NRP2_PLXNA3	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3C_NRP2_PLXNA4	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3D_NRP2_PLXNA1	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3D_NRP2_PLXNA2	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3D_NRP2_PLXNA3	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3D_NRP2_PLXNA4	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3F_NRP2_PLXNA1	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3F_NRP2_PLXNA2	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3F_NRP2_PLXNA3	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3F_NRP2_PLXNA4	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3G_NRP2_PLXNA1	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3G_NRP2_PLXNA2	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3G_NRP2_PLXNA3	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3G_NRP2_PLXNA4	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3C_NRP1_NRP2	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3C_PLXND1	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SEMA3E_PLXND1	SEMA3	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	ADM_CALCR	CALCR	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	ADM_CALCRL	CALCR	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	AGT_MAS1	AGT	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	ANXA1_FPR2	ANNEXIN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	ANXA1_FPR1	ANNEXIN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	CALCA_CALCR	CALCR	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	CALCA_CALCRL	CALCR	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	CALCB_CALCR	CALCR	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	CALCB_CALCRL	CALCR	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	CRH_CRHR1	CRH	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	ENHO_GPR19	ENHO	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	GAS6_AXL	GAS	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	GAS6_MERTK	GAS	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	GAS6_TYRO3	GAS	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	GCG_GCGR	GCG	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	GCG_GLP1R	GCG	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	GCG_GLP2R	GCG	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	GH_PRLR	GH	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	GHRH_VIPR1	GHRH	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	GHRH_VIPR2	GHRH	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	GHRH_GHSR	GHRH	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	GHRH_GHRHR	GHRH	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	GNRH1_GNRHR	GNRH	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	GRN_SORT1	GRN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	GUCA2A_GUCY2C	GUCA	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	GUCA2B_GUCY2C	GUCA	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	IAPP_CALCR	CALCR	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	IAPP_CALCRL	CALCR	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	INSL3_RXFP2	RLN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	INSL3_RXFP1	RLN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	INSL3_RXFP4	RLN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	INSL3_RXFP3	RLN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	INSL5_RXFP4	RLN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	INSL5_RXFP3	RLN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	INSL5_RXFP2	RLN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	INSL5_RXFP1	RLN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	LEP_LEPR	LEP	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	LGALS9_CD45	GALECTIN	0.0569184372851005	0.0568321291801092	0.48	0.5	8.63081049913006e-05
Incoming_partner_to_CD4	Tprolif	NPVF_NPFFR1	NPVF	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	PMCH_MERTK	PMCH	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	PROS1_AXL	PROS	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	PROS1_TYRO3	PROS	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	PSAP_GPR37L1	PSAP	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	PSAP_GPR37	PSAP	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	PTH_PTH1R	PTH	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	PTH_PTH2R	PTH	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	PTHLH_PTH1R	PTH	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	QRFP_QRFPR	QRFP	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	RARRES2_GPR1	CHEMERIN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	RARRES2_CMKLR1	CHEMERIN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	RLN1_RXFP2	RLN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	RLN1_RXFP1	RLN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	RLN1_RXFP3	RLN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	RLN1_RXFP4	RLN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	RLN3_RXFP3	RLN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	RLN3_RXFP1	RLN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	RLN3_RXFP4	RLN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	RLN3_RXFP2	RLN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SAA1_FPR2	SAA	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SCGB3A2_MARCO	UGRP1	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SCT_SCTR	SCT	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SLURP1_CHRNB1	SLURP	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SLURP1_CHRNB2	SLURP	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SLURP1_CHRNB3	SLURP	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SLURP1_CHRNB4	SLURP	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SLURP1_CHRNA1	SLURP	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SLURP1_CHRNA2	SLURP	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SLURP1_CHRNA3	SLURP	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SLURP1_CHRNA4	SLURP	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SLURP1_CHRNA5	SLURP	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SLURP1_CHRNA6	SLURP	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SLURP1_CHRNA9	SLURP	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SLURP1_CHRNA10	SLURP	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SLURP1_CHRND	SLURP	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SLURP1_CHRNE	SLURP	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SLURP1_CHRNG	SLURP	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SLURP1_CHRNA7	SLURP	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	BTLA_TNFRSF14	BTLA	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	TRH_TRHR	TRH	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	UCN_CRHR1	UCN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	UCN2_CRHR1	UCN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	UCN2_CRHR2	UCN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	UCN3_CRHR1	UCN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	UTS2B_UTS2R	UROTENSIN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	UTS2B_SSTR5	UROTENSIN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	BAG6_NCR3-PS	BAG	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	LGALS9_HAVCR2	GALECTIN	0.00813249305193841	0.0130834992516717	0.97	0.3	-0.00495100619973329
Incoming_partner_to_CD4	Tprolif	LGALS9_CD44	GALECTIN	0.0515045602305068	0.048955292532424	0.4	0.57	0.00254926769808281
Incoming_partner_to_CD4	Tprolif	ANXA1_FPR2_LXA4	ANNEXIN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	KLK6_F2R	KLK	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	KLK6_F2RL1	KLK	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	KLK5_F2RL1	KLK	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	KLK4_F2R	KLK	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	KLK1_F2R	KLK	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	KLK2_F2R	KLK	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	KLK14_F2R	KLK	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	KLK4_F2RL1	KLK	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	KLK2_F2RL1	KLK	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	KLK14_F2RL1	KLK	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	KLK7_F2RL1	KLK	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	KLK8_F2R	KLK	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	ADM_CALCR_RAMP1	ADM	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	ADM_CALCR_RAMP2	ADM	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	ADM_CALCR_RAMP3	ADM	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	ADM_CALCRL_RAMP1	ADM	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	ADM_CALCRL_RAMP2	ADM	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	ADM_CALCRL_RAMP3	ADM	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	CALCA_CALCR_RAMP1	CALC	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	CALCA_CALCR_RAMP2	CALC	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	CALCA_CALCR_RAMP3	CALC	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	CALCA_CALCRL_RAMP1	CALC	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	CALCA_CALCRL_RAMP2	CALC	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	CALCA_CALCRL_RAMP3	CALC	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	CALCB_CALCR_RAMP1	CALC	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	CALCB_CALCR_RAMP2	CALC	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	CALCB_CALCR_RAMP3	CALC	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	CALCB_CALCRL_RAMP1	CALC	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	CALCB_CALCRL_RAMP2	CALC	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	CALCB_CALCRL_RAMP3	CALC	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	IAPP_CALCR_RAMP1	IAPP	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	IAPP_CALCR_RAMP2	IAPP	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	IAPP_CALCR_RAMP3	IAPP	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	IAPP_CALCRL_RAMP1	IAPP	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	IAPP_CALCRL_RAMP2	IAPP	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	IAPP_CALCRL_RAMP3	IAPP	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	PROC_PROCR_HSP90AA1	PROCR	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	PROC_PROCR_F2R	PROCR	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	AGT_AGTR2	AGT	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	CTSG_FPR1	CTSG	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	MT-RNR2_FPRL1	ANNEXIN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	ANXA1_FPR3	ANNEXIN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	MT-RNR2_FPRL2	ANNEXIN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	GALP_GALR3	GALANIN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	GRP_NMBR	GRP	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	PTPRS_NTRK3	PTPR	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SLITRK1_PTPRD	SLITRK	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SLITRK1_PTPRS	SLITRK	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SLITRK2_PTPRD	SLITRK	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SLITRK2_PTPRS	SLITRK	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SLITRK3_PTPRD	SLITRK	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SLITRK4_PTPRS	SLITRK	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SLITRK5_PTPRS	SLITRK	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SLITRK6_PTPRS	SLITRK	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	BDNF_SORT1	NT	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	BDNF_NGFR	NT	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	IGFBP3_TMEM219	IGFBP	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	LGALS9_BCR_CD45_CD22	GALECTIN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	LGALS9_P4HB	GALECTIN	0.0136580955679283	0.0130244274576883	0.55	0.67	0.000633668110239993
Incoming_partner_to_CD4	Tprolif	NTS_SORT1	NTS	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	NRG1_INTEGRIN_A6B4_COMPLEX	NRG	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	NTF3_NGFR	NT	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	PPIA_BSG	CypA	0.097225811697126	0.0939508142125214	0.33	0.29	0.00327499748460462
Incoming_partner_to_CD4	Tprolif	PROC_PROCR	PROC	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	RAET1E_NKG2D_HCST	MHC-I	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	ULBP1_NKG2D_HCST	MHC-I	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	ULBP2_NKG2D_HCST	MHC-I	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	ULBP3_NKG2D_HCST	MHC-I	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	RBP4_STRA6	RBP4	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SLIT1_ROBO1	SLIT	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SLIT2_ROBO1	SLIT	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	SLIT2_ROBO2	SLIT	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	TULP1_TYRO3	TULP	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	TULP2_TYRO3	TULP	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	TULP1_AXL	TULP	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	TULP1_MERTK	TULP	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	TUB_MERTK	TULP	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	PROS1_MERTK	PROS	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	PLAU_PLAUR	PLAU	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	COL1A1_ITGA1_ITGB1	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	COL1A2_ITGA1_ITGB1	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	COL2A1_ITGA1_ITGB1	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	COL4A1_ITGA1_ITGB1	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	COL4A2_ITGA1_ITGB1	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	COL4A3_ITGA1_ITGB1	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	COL4A4_ITGA1_ITGB1	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	COL4A5_ITGA1_ITGB1	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	COL4A6_ITGA1_ITGB1	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	COL6A1_ITGA1_ITGB1	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	COL6A2_ITGA1_ITGB1	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	COL6A3_ITGA1_ITGB1	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	COL6A5_ITGA1_ITGB1	COLLAGEN	0	0	1	1	0
Incoming_partner_to_CD4	Tprolif	COL6A6_ITGA1_ITGB1	COLLAGEN	0	0	1	1	0
