gene_id	SYMBOL	exposure	cell_type	timepoint	category	near_locus	MR_OR	MR_pval	MR_FDR	nsnps	PP.H0	PP.H1	PP.H2	PP.H3	PP.H4	PP4_ratio
ENSG00000074071	MRPS34	ENSG00000074071|CD4_Naive_stim_16h	Naive	16h	潜在新位点	""	0.878664011499557	0.0473801107100138	0.467656301083446	1579	0.000768881981887842	0.909210796755364	3.4916128732519e-05	0.0412399333792699	0.0487454717547458	0.541704198388049
ENSG00000158234	FAIM	ENSG00000158234|CD4_Naive_stim_16h	Naive	16h	潜在新位点	""	1.05124340930324	0.0244487035073147	0.395179953054595	348	0.00968629077128618	0.933953541315182	9.0413092971359e-05	0.00867004364226885	0.0475997111782911	0.845920003207461
ENSG00000115750	TAF1B	ENSG00000115750|CD4_Memory_stim_5d	Memory	5d	潜在新位点	""	0.947882180142549	0.035155666078986	0.429599823288228	856	0.0031148147736317	0.930969404048036	6.28282473437257e-05	0.0187312584783027	0.0471216944526857	0.715559323544194
ENSG00000162613	FUBP1	ENSG00000162613|CD4_Naive_stim_16h	Naive	16h	色素/发色通路	DNAJB4	0.901719058116175	0.000424655940027274	0.0593486593254975	659	0.874830598659646	0.0632151108665543	0.0143537701420472	0.000990591069734549	0.0466099292620181	0.97918949072761
ENSG00000140416	TPM1	ENSG00000140416|CD4_Memory_stim_40h	Memory	40h	潜在新位点	""	1.06563788119338	0.0426247260879847	0.448654818775777	592	0.0859260051488183	0.857955268062241	0.000900194198502861	0.00894199603059808	0.0462765365598397	0.838061686699973
ENSG00000178607	ERN1	ENSG00000178607|CD4_Memory_uns_0h	Memory	0h	潜在新位点	""	0.954906615980575	0.0495908102240558	0.47583547462539	249	0.126518192574164	0.824655461575264	0.00040096416243867	0.00256765800653381	0.0458577236815998	0.946977020789017
ENSG00000136732	GYPC	ENSG00000136732|CD4_Naive_uns_0h	Naive	0h	潜在新位点	""	1.02949627346342	0.0472647161903574	0.467656301083446	1125	0.00821484119900176	0.891110131703049	0.000508415020795854	0.0551055821981672	0.0450610298789863	0.449860776405994
ENSG00000183172	SMDT1	ENSG00000183172|CD4_Naive_stim_16h	Naive	16h	潜在新位点	""	1.02660284301315	0.0474757943450855	0.467656301083446	734	7.79663364684028e-25	0.939494952161868	1.33515416100496e-26	0.0160441569850226	0.0444608908531076	0.734829447157108
ENSG00000236935	LOC102723878	ENSG00000236935|CD4_Memory_uns_0h	Memory	0h	潜在新位点	""	1.02737242176966	0.0454944723500587	0.459597567263661	679	0.000331613072918081	0.933902874751059	7.63650959811392e-06	0.0214619680161016	0.0442959076503236	0.673621329786057
ENSG00000131979	GCH1	ENSG00000131979|CD4_Memory_stim_40h	Memory	40h	潜在新位点	""	0.901976217233663	0.0190094065369542	0.339685676610095	613	0.286364312140513	0.656152848481231	0.00423018237385788	0.00964910638748455	0.0436035506169138	0.81880516522044
ENSG00000079691	CARMIL1	ENSG00000079691|CD4_Memory_stim_16h	Memory	16h	潜在新位点	""	0.964129529994844	0.0339345570538303	0.426097578191843	1523	0.300047711869285	0.633352871261821	0.00814197959510206	0.017145108197802	0.0413123290759898	0.706707837404828
ENSG00000179344	HLA-DQB1	ENSG00000179344|CD4_Naive_uns_0h	Naive	0h	黑色素瘤已知位点	HLA-DQB2	0.95890128400168	0.0105410474400975	0.304696028641554	6513	0.0167034870664486	0.10209528413812	0.118141319025962	0.722064004471267	0.0409959052982036	0.053725670518569
ENSG00000154122	ANKH	ENSG00000154122|CD4_Naive_uns_0h	Naive	0h	潜在新位点	""	0.947504068197573	0.0426368673811359	0.448654818775777	594	0.0315958544667145	0.917524107823519	0.000334015471865741	0.00965871579008254	0.0408873064478184	0.808912445283575
ENSG00000180376	CCDC66	ENSG00000180376|CD4_Naive_stim_5d	Naive	5d	潜在新位点	""	1.04443526113766	0.0179521417352467	0.333303498252969	1181	0.465484327733257	0.258319977206973	0.151500968982383	0.084034623473409	0.040660102603978	0.32607716367045
ENSG00000197134	ZNF257	ENSG00000197134|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	1.04536082814474	0.0250771190335113	0.395394859466963	1239	8.2309222253726e-05	0.0806102012187612	0.000896714285594537	0.878164127276106	0.0402466479972854	0.0438220555342514
ENSG00000100410	PHF5A	ENSG00000100410|CD4_Memory_stim_5d	Memory	5d	潜在新位点	""	0.946725478661416	0.0385533857069555	0.443675856226323	564	0.00338487869571309	0.933822905724347	8.24276191240667e-05	0.0227001845725096	0.0400096033883055	0.638012098100315
ENSG00000174775	HRAS	ENSG00000174775|CD4_Naive_stim_16h	Naive	16h	痣数目通路	ANO9	1.07907721317971	0.0366089489449335	0.443675856226323	824	0.0400985611344739	0.904003032007402	0.00068944617238474	0.015503531350447	0.039705429335293	0.719184509944028
ENSG00000116771	AGMAT	ENSG00000116771|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	0.936933453356041	0.0408805881191676	0.445646616108374	1015	0.000340262834153013	0.942092505855284	6.51314365175866e-06	0.0179935037177746	0.0395672144491361	0.687399596620768
ENSG00000090621	PABPC4	ENSG00000090621|CD4_Memory_stim_16h	Memory	16h	潜在新位点	""	0.922681333189919	0.0118173253358423	0.312562870555385	582	0.00811411354098094	0.825345809886174	0.00123738120932154	0.125823610109571	0.0394790852539531	0.238829047325169
ENSG00000116771	AGMAT	ENSG00000116771|CD4_Naive_stim_16h	Naive	16h	潜在新位点	""	0.95903095036689	0.0408805881191676	0.445646616108374	1015	3.038067738642e-05	0.942773975637105	5.81531969390779e-07	0.0180069271562861	0.0391881349972534	0.685166402862774
ENSG00000144741	SLC25A26	ENSG00000144741|CD4_Naive_stim_16h	Naive	16h	潜在新位点	""	1.03821830932213	0.0424625926441778	0.448654818775777	673	0.00324454071709713	0.578086713315544	0.00212305839427144	0.378231510841652	0.0383141767314364	0.0919807307444845
ENSG00000152749	GPR180	ENSG00000152749|CD4_Naive_uns_0h	Naive	0h	潜在新位点	""	0.956627898466432	0.0431495916820348	0.448654818775777	1036	0.0381352541878371	0.894768621952845	0.00118043565453615	0.0276583401024055	0.0382573481023763	0.58039821997339
ENSG00000100410	PHF5A	ENSG00000100410|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	0.952570594547264	0.0385533857069555	0.443675856226323	564	0.0413570156717716	0.898227260870361	0.00100711447657438	0.0218358061870186	0.037572802794275	0.632447105538287
ENSG00000164597	COG5	ENSG00000164597|CD4_Memory_uns_0h	Memory	0h	潜在新位点	""	1.04325077649317	0.0118396719577684	0.312562870555385	578	7.50746647731149e-05	0.944979827354531	1.41368976459271e-06	0.0177572094604024	0.0371864748305288	0.676810725571723
ENSG00000106459	NRF1	ENSG00000106459|CD4_Memory_stim_40h	Memory	40h	潜在新位点	""	1.0491522232064	0.0498404469229967	0.47583547462539	1024	0.0226010883085837	0.916169760569343	0.000624281643168892	0.0252708793984428	0.0353339900804616	0.583022294813469
ENSG00000136250	AOAH	ENSG00000136250|CD4_Naive_stim_5d	Naive	5d	潜在新位点	""	1.04208066110358	0.0325883438152216	0.419870110894666	919	0.00173134401417646	0.950440912607005	2.37180158377834e-05	0.0129854549474463	0.0348185704155342	0.728360638066638
ENSG00000141504	SAT2	ENSG00000141504|CD4_Memory_uns_0h	Memory	0h	痣数目通路	TP53	0.956162548681322	0.0158994530023853	0.319254153389817	663	0.000710358691370658	0.505437426276655	0.000644313626278606	0.458409963754313	0.0347979376513836	0.0705542988103104
ENSG00000100410	PHF5A	ENSG00000100410|CD4_Memory_stim_40h	Memory	40h	潜在新位点	""	0.793982776945846	0.0385533857069555	0.443675856226323	564	0.0762773517342939	0.86604415114158	0.0018574847318782	0.0210548987908849	0.0347661136013633	0.622814100128919
ENSG00000254635	""	ENSG00000254635|CD4_Memory_stim_5d	Memory	5d	潜在新位点	""	1.04698187226027	0.00576531860819396	0.238389220589974	1188	0.00019185834396047	0.942739953287065	4.5567177111976e-06	0.0223557691609216	0.0347078624903413	0.608230872904375
ENSG00000171530	TBCA	ENSG00000171530|CD4_Naive_stim_16h	Naive	16h	潜在新位点	""	0.948295485492313	0.0446960792156276	0.45541334581883	846	1.00423609971544e-05	0.877933533772253	1.00301287613292e-06	0.0876520120678104	0.0344034087860632	0.281867110410864
ENSG00000118181	RPS25	ENSG00000118181|CD4_Memory_uns_0h	Memory	0h	潜在新位点	""	0.940509439749248	0.0452781210137567	0.459597567263661	666	0.000761968189326597	0.945248570630583	1.58378737988354e-05	0.0196130837762325	0.034360539530059	0.636617247929948
ENSG00000166260	COX11	ENSG00000166260|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	1.04099436269826	0.0385201906049733	0.443675856226323	732	0.000170598680454199	0.946359128019079	3.50092042658834e-06	0.0193865154554778	0.0340802569245624	0.637410028836619
ENSG00000258315	C17orf49	ENSG00000258315|CD4_Naive_stim_40h	Naive	40h	痣数目通路	TP53	0.959449410009351	0.027100846753362	0.398338801213656	479	0.579841584402913	0.377246675285718	0.00602430528220963	0.00388643009444048	0.0330010049347199	0.89464081491792
ENSG00000205659	LIN52	ENSG00000205659|CD4_Naive_stim_5d	Naive	5d	潜在新位点	""	1.03798715074226	0.0414205706741192	0.445646616108374	1067	0.0146492123650501	0.913650208714793	0.000613263573769757	0.0382154911737382	0.0328718241726487	0.462414764328549
ENSG00000197134	ZNF257	ENSG00000197134|CD4_Memory_stim_40h	Memory	40h	潜在新位点	""	1.05683055209443	0.0341501152375352	0.426097578191843	1239	6.19456925443023e-05	0.0812801143399591	0.000674864686052945	0.885470200767023	0.0325128745144201	0.0354177276138256
ENSG00000128604	IRF5	ENSG00000128604|CD4_Memory_stim_40h	Memory	40h	潜在新位点	""	0.967483513448064	0.0478148117152085	0.469339312705939	788	2.2478687637096e-08	0.949685398974673	4.54958377885766e-10	0.0191900745092231	0.0311245035824595	0.618598123306227
ENSG00000163599	CTLA4	ENSG00000163599|CD4_Memory_uns_0h	Memory	0h	潜在新位点	""	1.03661160736379	0.0295387358242262	0.403999017657495	756	5.01525406352118e-05	0.947055547403476	1.17599052426835e-06	0.022176101128172	0.030717022937193	0.580737543489265
ENSG00000197134	ZNF257	ENSG00000197134|CD4_Naive_stim_5d	Naive	5d	潜在新位点	""	1.03008110197279	0.00810312347197051	0.289996135831363	1239	3.01366190854294e-10	0.0815138385854222	3.28322101867536e-09	0.888018544779198	0.0304676130507912	0.0331715538563737
ENSG00000042286	AIFM2	ENSG00000042286|CD4_Memory_stim_40h	Memory	40h	潜在新位点	""	0.912253631971209	0.0479106216288684	0.469339312705939	672	0.0802603064801359	0.83336057482457	0.00506993382644292	0.052613552487774	0.0286956323810772	0.352919936749609
ENSG00000171530	TBCA	ENSG00000171530|CD4_Naive_stim_5d	Naive	5d	潜在新位点	""	0.951850823684558	0.0446960792156276	0.45541334581883	846	0.0340996110511214	0.849353449677314	0.00340580755512482	0.0848035507225296	0.0283375809939104	0.250462237419823
ENSG00000131351	HAUS8	ENSG00000131351|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	1.0860010595441	0.0497655427937049	0.47583547462539	885	1.23711286541724e-07	0.940558054246656	4.1920222700801e-09	0.0318437082192011	0.0275981096308351	0.464287779698486
ENSG00000090621	PABPC4	ENSG00000090621|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	0.884810793131703	0.0118173253358423	0.312562870555385	582	0.0376856701655788	0.806469060081755	0.00574696667578787	0.122957292939961	0.0271410101369175	0.180821565471104
ENSG00000079785	DDX1	ENSG00000079785|CD4_Memory_stim_16h	Memory	16h	潜在新位点	""	1.09230230575047	0.0466777040697289	0.466450293424718	568	0.00286191550471339	0.961522425666097	2.56113139267321e-05	0.00857766257865689	0.0270123849366063	0.758987043358729
ENSG00000113068	PFDN1	ENSG00000113068|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	0.927537785168085	0.0148622005757155	0.319254153389817	450	0.0230557592611972	0.943160574166	0.000180391366632793	0.00735316528909413	0.0262501099170756	0.781177125027859
ENSG00000143870	PDIA6	ENSG00000143870|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	1.06164756179528	0.0156894669955616	0.319254153389817	1014	9.96365510797221e-10	0.956468940500621	1.93067357717947e-11	0.018508631044165	0.0250224274395426	0.574817803911378
ENSG00000211812	TRAV26-2	ENSG00000211812|CD4_Naive_stim_40h	Naive	40h	潜在新位点	""	0.966233437336534	0.0485067584097932	0.470754026375941	1149	0.0127834918374386	0.884837735123407	0.00111786371360113	0.0773515064144349	0.0239094029111183	0.236116810231772
ENSG00000079691	CARMIL1	ENSG00000079691|CD4_Memory_stim_5d	Memory	5d	潜在新位点	""	0.967061438949001	0.0339345570538303	0.426097578191843	1523	0.330580774004615	0.619771653363944	0.00897051305510772	0.0167940027516505	0.0238830568246829	0.587138231559354
ENSG00000165898	ISCA2	ENSG00000165898|CD4_Memory_stim_40h	Memory	40h	潜在新位点	""	1.18507712223236	0.0226565942398921	0.381199258368462	411	0.00136380259285653	0.302099817114368	0.00302359079457704	0.669740481591337	0.0237723079068627	0.0342781103201622
ENSG00000177465	ACOT4	ENSG00000177465|CD4_Naive_uns_0h	Naive	0h	潜在新位点	""	0.963425617515659	0.0416669156004155	0.445646616108374	764	1.15076708966391e-08	0.964684394860668	1.510828215416e-10	0.0126425518837412	0.022673041596837	0.642012192413134
ENSG00000163599	CTLA4	ENSG00000163599|CD4_Memory_stim_5d	Memory	5d	潜在新位点	""	1.0488985142417	0.0295387358242262	0.403999017657495	756	0.000131773389071181	0.95504124216183	3.08985855822497e-06	0.0223716166334641	0.022452277957076	0.500899758090508
ENSG00000111144	LTA4H	ENSG00000111144|CD4_Memory_stim_16h	Memory	16h	黑色素瘤已知位点	HAL	1.04425595150396	0.0421309621270284	0.448555991987164	889	0.608428449169135	0.316779791961678	0.0345571088490978	0.0179699803789976	0.0222646696410918	0.553370530872642
ENSG00000185324	CDK10	ENSG00000185324|CD4_Naive_stim_40h	Naive	40h	黑色素瘤已知位点	CDK10	0.845869037857621	0	0	1455	2.40818466428355e-108	7.07687619465238e-108	0.248491679519558	0.730215419192515	0.0212929012879384	0.0283335536116559
ENSG00000165898	ISCA2	ENSG00000165898|CD4_Naive_uns_0h	Naive	0h	潜在新位点	""	1.04341773237802	0.0297915255929664	0.404346049651101	411	0.000685485968059038	0.304245622763746	0.00151974272060434	0.674502522035438	0.0190466265121527	0.0274625476104175
ENSG00000266472	MRPS21	ENSG00000266472|CD4_Naive_stim_5d	Naive	5d	痣数目通路	RP11-316M1.12	0.947939788734748	0.0490523356114166	0.473994851723363	739	0.0174314678798943	0.855316658838586	0.00220228018835957	0.108043137734032	0.0170064553591289	0.135997686505539
ENSG00000149084	HSD17B12	ENSG00000149084|CD4_Naive_uns_0h	Naive	0h	潜在新位点	""	0.615084672315126	0.0470136364177992	0.466984612015905	773	1.43466687436767e-05	0.968882195426238	2.22761856053143e-07	0.0150278347927472	0.0160754003504152	0.516840138217877
ENSG00000198502	HLA-DRB5	ENSG00000198502|CD4_Memory_uns_0h	Memory	0h	黑色素瘤已知位点	HLA-DQB2	0.971768088986286	0.0159806634711438	0.319254153389817	6738	1.2449439587559e-17	0.122053457353947	8.79754307928089e-17	0.86248967156825	0.0154568710778013	0.0176057086929412
ENSG00000198502	HLA-DRB5	ENSG00000198502|CD4_Memory_stim_5d	Memory	5d	黑色素瘤已知位点	HLA-DQB2	0.972024427864464	0.0104803023987028	0.304696028641554	6738	2.69498756946258e-21	0.122088959063007	1.90444469999813e-20	0.862740835241106	0.015170205695889	0.017279889406218
ENSG00000198502	HLA-DRB5	ENSG00000198502|CD4_Memory_stim_40h	Memory	40h	黑色素瘤已知位点	HLA-DQB2	0.97417251209363	0.0104803023987028	0.304696028641554	6738	1.7729879510793e-23	0.122131181505823	1.25290281293091e-22	0.86303954603829	0.0148292724558862	0.0168923558320742
ENSG00000198502	HLA-DRB5	ENSG00000198502|CD4_Memory_stim_16h	Memory	16h	黑色素瘤已知位点	HLA-DQB2	0.970987927452297	0.0104803023987028	0.304696028641554	6738	7.53572018972391e-18	0.122186178368445	5.32520540673605e-17	0.863428631926751	0.0143851897048058	0.0163875178885525
ENSG00000234745	HLA-B	ENSG00000234745|CD4_Memory_stim_40h	Memory	40h	潜在新位点	""	0.944350605628672	0.00398553967566995	0.220050778362388	6231	2.76314668685817e-05	0.587581233905396	1.87596624052028e-05	0.3989094620307	0.0134629129346311	0.0326474656207583
ENSG00000167523	SPATA33	ENSG00000167523|CD4_Memory_stim_40h	Memory	40h	黑色素瘤已知位点	CDK10	0.468616575781112	0	0	1372	6.73718433570302e-109	8.91675532462005e-108	0.0695185164012234	0.920076638038679	0.0104048455600947	0.0111822166732996
ENSG00000175348	TMEM9B	ENSG00000175348|CD4_Naive_stim_5d	Naive	5d	潜在新位点	""	1.09339107602768	0.0183860862605091	0.337015065682321	728	0.800012656136006	0.179381826699566	0.00900073115684973	0.00200858136312757	0.0095962046444513	0.826917845635774
ENSG00000261373	VPS9D1-AS1	ENSG00000261373|CD4_Naive_stim_16h	Naive	16h	痣数目通路	MC1R	0.592198380837522	0	0	1490	3.11444423442638e-109	9.32169595697141e-108	0.0321367995594665	0.961865373032636	0.00599782740790694	0.00619697846263491
ENSG00000131165	CHMP1A	ENSG00000131165|CD4_Naive_stim_40h	Naive	40h	黑色素瘤已知位点	CDK10	1.30716611146163	0	0	1333	8.75999317966524e-110	9.59558632945946e-108	0.00903911336235712	0.99013227801993	0.000828608617709097	0.000836166824424919
ENSG00000174177	CTU2	ENSG00000174177|CD4_Naive_stim_40h	Naive	40h	色素/发色通路	MC1R	1.10575594700086	0.000626370394534614	0.0718507459020996	971	3.17375313003009e-08	8.44556480585622e-05	0.000375408969960373	0.998987287321704	0.00055281632274391	0.000553070677933054
ENSG00000174177	CTU2	ENSG00000174177|CD4_Naive_stim_16h	Naive	16h	色素/发色通路	MC1R	0.862373607331221	0.00154828662541762	0.122349049777445	971	6.78730544728391e-09	8.45176789358061e-05	8.02839805863263e-05	0.99972146172969	0.000113729823483261	0.000113748570208445
ENSG00000167523	SPATA33	ENSG00000167523|CD4_Naive_stim_40h	Naive	40h	黑色素瘤已知位点	CDK10	0.688870649974823	0	0	1372	6.33350732675962e-117	9.69120844085862e-108	6.53531224668001e-10	0.99999999906936	2.77120901484676e-10	2.7712090166578e-10
