gene	set1	set2	set3	set4	mean_lfc	n_pos	consistent
SLC35E2B	-0.05549735485720143	-0.23728347094992502	-0.33334039247740566	-0.3806344255132718	-0.251688910949451	0	True
RSRP1	-0.24661751672928753	-0.2958405777531374	-0.250201636007457	-0.21655381958343575	-0.2523033875183294	0	True
PLEKHM1P1	-0.14998795187348918	-0.17046518647299452	-0.44743688305059165	-0.24139598698764744	-0.2523215020961807	0	True
TBC1D5	-0.1229591745423161	-0.23334305787773146	-0.2950887355175628	-0.35852203568580426	-0.2524782509058537	0	True
ARID5A	-0.2120873805331607	-0.29336858687154105	-0.13373752311475604	-0.3711381515686443	-0.2525829105220255	0	True
MIR3936HG	0.14398357509322382	-0.18588901465755842	-0.5383233095113933	-0.4303884709966018	-0.2526543050180824	1	False
LIMK2	-0.1236616287505576	-0.36502607749216964	-0.2697121831656298	-0.2523795793058022	-0.2526948671785398	0	True
FAM172A	-0.19326890085522966	-0.2782632664707422	-0.24917546302179613	-0.29031973089811586	-0.25275684031147094	0	True
ZNF862	-0.3783319286512636	-0.19136936909329227	-0.14330296219761068	-0.2983253277220616	-0.2528323969160571	0	True
LOC101927178	-0.15114498849231858	-0.1780488076713172	-0.28536749445406795	-0.39815379344307816	-0.2531787710151955	0	True
AKAP13	-0.16540445471292392	-0.3268172080623136	-0.23568308392783072	-0.28498824975470943	-0.25322324911444444	0	True
BBIP1	-0.11033256359057314	-0.34775677394267834	-0.2292108294592898	-0.32625456861583796	-0.2533886839020948	0	True
ZCCHC14	-0.11363138729366637	-0.2856383347168439	-0.2633771730196761	-0.35144970772675094	-0.25352415068923434	0	True
CCDC69	0.08591055847890114	-0.28356808168100495	-0.26282216656114543	-0.5539387798422248	-0.2536046174013685	1	False
SMURF2	-0.09195287590762738	-0.3477887016762056	-0.25301309682996886	-0.32170374228509546	-0.25361460417472437	0	True
PPP3CC	-0.18802550014400665	-0.2792858643736267	-0.2582108885836086	-0.28918786484584574	-0.2536775294867719	0	True
ANKRD33B	-0.2504616685403636	-0.4572756537368086	0.09976835053287363	-0.40833871250374515	-0.25407692106201096	1	False
GNB5	-0.0836179057149942	-0.3026755920824861	-0.3292561182965724	-0.3021915701723254	-0.2544352965665945	0	True
UBXN2A	-0.23709778673484294	-0.3446449590743563	-0.3032292668474865	-0.1333054287045819	-0.2545693603403169	0	True
FBXO8	-0.14281066713412927	-0.3379247314102279	-0.20569696416609617	-0.3326445440460959	-0.2547692266891373	0	True
PJA2	-0.017481105403737998	-0.3762755872328514	-0.33804724121616153	-0.28729403349374455	-0.2547744918366239	0	True
FCMR	-0.13372294972760326	-0.3662639595199963	-0.20874144420044827	-0.3125168102375563	-0.25531129092140104	0	True
OGA	-0.13683790219814934	-0.2833072321494994	-0.24281355117843306	-0.3584678597461426	-0.2553566363180561	0	True
ATG13	-0.2244711392438083	-0.285784600405748	-0.16987748522155321	-0.3429914709299943	-0.25578117395027594	0	True
ARMCX5-GPRASP2	-0.21949216485460527	-0.22590225724553561	-0.43082346496426027	-0.1473939096554401	-0.2559029491799603	0	True
ATG10	-0.09662523258270368	-0.20971780946229512	-0.3514026777096232	-0.36605658961314974	-0.25595057734194293	0	True
ARL6IP6	-0.16315893987026237	-0.3302852146892277	-0.23126986148292566	-0.299144063534487	-0.2559645198942257	0	True
ATF7IP	-0.06581247551299804	-0.2743317133381123	-0.3388488817536908	-0.3469229422087587	-0.25647900320338995	0	True
RUFY3	-0.2529839758282577	-0.39773503190203124	-0.18668063693670767	-0.18857103802221942	-0.25649267067230397	0	True
MAP3K3	-0.14716263335108204	-0.3366314133925507	-0.3242475977531418	-0.21805970712554965	-0.2565253379055811	0	True
KRCC1	-0.2582636536777461	-0.2436784557073757	-0.2726586859636746	-0.2519009967222858	-0.25662544801777054	0	True
LPIN2	-0.19650608699898528	-0.29386080861284825	-0.2616746605450894	-0.27647400151899015	-0.25712888941897827	0	True
CDYL2	-0.2470517800047462	-0.21983073466345213	-0.22821348914228598	-0.33348270769898825	-0.25714467787736817	0	True
FNIP1	-0.24963863561042657	-0.21303211881099418	-0.23368015698941322	-0.3330545809996562	-0.2573513731026225	0	True
PHIP	-0.10287275500756535	-0.3204968218043499	-0.32350354420361804	-0.2857647051689506	-0.25815945654612094	0	True
BET1	-0.09755771425529854	-0.3983873749929289	-0.21467548713767087	-0.3221121336446558	-0.25818317750763853	0	True
LRCH3	-0.12150708603302983	-0.3095227005349484	-0.22893518017799686	-0.37345495671575035	-0.25835498086543135	0	True
FUT10	-0.29166118456408946	-0.2120076816406915	-0.24119683754863697	-0.28903091684487503	-0.2584741551495733	0	True
BLZF1	-0.3999692606738119	-0.22666997078441442	-0.10835904518444524	-0.29950249319543243	-0.258625192459526	0	True
ZSCAN5A	-0.4096886424062725	-0.22905262965209913	-0.15450382895446912	-0.24171850728424946	-0.2587409020742725	0	True
TMEM67	-0.4058258383458866	-0.1324392826643338	-0.29563457650457364	-0.20227780148255814	-0.25904437474933806	0	True
STX7	-0.10392007822973627	-0.2612434806164159	-0.35413029337786917	-0.31770759869718873	-0.2592503627303025	0	True
CSAD	-0.19263176133165014	-0.23277539644682715	-0.22017806001381304	-0.3931627980897661	-0.2596870039705141	0	True
CDK13	-0.32146042245218087	-0.2912208733440068	-0.1763209767778825	-0.25057422696522735	-0.2598941248848244	0	True
RBL2	-0.1375000298712996	-0.3593349445952789	-0.3012621004069588	-0.24153875188781598	-0.2599089566903383	0	True
H6PD	-0.13689837278865954	-0.3504351771833867	-0.2559583739510408	-0.2971922136944055	-0.2601210344043732	0	True
PRKCB	-0.1585554495392117	-0.34859167207203384	-0.22266009722136423	-0.31129311098525453	-0.26027508245446607	0	True
RASGRF2	-0.21232010731198206	-0.35227366676385474	-0.22813740833143603	-0.24977933731087154	-0.2606276299295361	0	True
SRP54-AS1	-0.18041713513547708	-0.19503826501718993	-0.2797134228386695	-0.38802732025311054	-0.26079903581111175	0	True
ZNF253	-0.24992668240013416	-0.20441649271571316	-0.2517875595029048	-0.3398984806864223	-0.2615073038262936	0	True
DYRK1A	-0.22674315463698358	-0.2998979744477762	-0.20104073997753627	-0.31883585915719137	-0.2616294320548719	0	True
SLC44A1	-0.1670750847211188	-0.3283484537654336	-0.3443470966941367	-0.20706252095866653	-0.2617082890348389	0	True
NCK2	-0.20239971966697753	-0.23147712617624672	-0.2738434602868482	-0.34150049678541966	-0.26230520072887303	0	True
FAM102A	-0.21019337286368975	-0.19726901038955197	-0.26886444628786155	-0.3733945452492773	-0.2624303436975951	0	True
STAM	-0.162521657989768	-0.23384730755431352	-0.21879669501605273	-0.43533462656829786	-0.26262507178210803	0	True
SLC12A6	-0.10148460755626831	-0.2520005203067872	-0.3857335422806062	-0.3113746615451831	-0.26264833292221124	0	True
JAK1	-0.0734492523678747	-0.4266074937875917	-0.2118474641561541	-0.3411227060557838	-0.26325672909185105	0	True
FAM76A	-0.07969168848876548	-0.2545279484269099	-0.30657584059254395	-0.4123481802724634	-0.2632859144451707	0	True
TAB2	-0.17514006992082165	-0.3259098335701101	-0.23167723741833648	-0.3204837332220848	-0.26330271853283826	0	True
GBP4	-0.36037836242806265	-0.2678414444264136	-0.10199711961285396	-0.3231474659834365	-0.2633410981126917	0	True
ZNF10	-0.49915496788234087	-0.15693917908702848	-0.11689924209543172	-0.28172492544902455	-0.26367957862845637	0	True
PIK3CD	-0.14120841366326287	-0.41868794779658824	-0.21852510984063175	-0.2765037957785336	-0.26373131676975414	0	True
IL10RA	-0.1788752589154232	-0.33902055821247695	-0.2598476843507779	-0.2786518605774297	-0.26409884051402693	0	True
SCLT1	-0.2854702272929991	-0.2888459765776206	-0.12212465516832618	-0.36166164511750154	-0.2645256260391119	0	True
FCHSD2	-0.3036123837253164	-0.2784387501985399	-0.17417860742571378	-0.30194362164364835	-0.2645433407483046	0	True
PITPNC1	0.03965936549070793	-0.36606219951568353	-0.3156745598727599	-0.41640964668540487	-0.2646217601457851	1	False
RCBTB1	-0.19706659976074262	-0.31462002954824536	-0.18634187815339526	-0.36061161541153	-0.2646600307184783	0	True
FAM227B	-0.24713919122280154	-0.21640287049157295	-0.26887441977423326	-0.3266898979255036	-0.2647765948535279	0	True
SERINC5	0.15121519003963257	-0.37238382008020227	-0.3907528221055719	-0.4479594521689989	-0.2649702260787851	1	False
ZNF678	-0.1896865637807187	-0.3578671292511844	-0.14645029495398534	-0.36787978810385485	-0.2654709440224358	0	True
OFD1	-0.23521411957260607	-0.18316833114368583	-0.3237246101537237	-0.32011463460221135	-0.26555542386805675	0	True
LACTB	-0.17224343405766612	-0.41204971909433863	-0.04960487512978581	-0.42851042570369086	-0.26560211349637036	0	True
DCAF8	-0.23773549214548215	-0.26865192570839913	-0.2219612915359092	-0.3341349427407802	-0.2656209130326427	0	True
KIAA1328	-0.24183389189868687	-0.2729842838709729	-0.2612301471389614	-0.2883581672893195	-0.26610162254948516	0	True
SDCCAG8	-0.03453183779457575	-0.25913372949838076	-0.3022678126079093	-0.4695839274250823	-0.266379326831487	0	True
ANKAR	-0.10247450659956407	-0.29848110707876796	-0.3350881403798952	-0.3309263229257046	-0.26674251924598297	0	True
TMEM245	-0.24756150929660947	-0.35025642726311795	-0.1634426751036409	-0.3088277462459303	-0.26752208947732464	0	True
RCOR3	-0.042839097378664884	-0.27445958941602705	-0.38023364637819757	-0.3729228582447052	-0.2676137978543987	0	True
CBFA2T2	-0.16208236227689976	-0.2945741577194963	-0.22913260254836745	-0.3882727497642703	-0.26851546807725846	0	True
SNX10	-0.07787281464847533	-0.2945057691201409	-0.2663296405939187	-0.43553555717199316	-0.26856094538363207	0	True
EXOC4	-0.13520019787814086	-0.3403055123819179	-0.2595531484249714	-0.3394356238651727	-0.26862362063755074	0	True
HELQ	-0.19247884249154998	-0.40519530062264486	-0.2172390486217673	-0.2600737628901989	-0.2687467386565403	0	True
MED12L	-0.04870968514581452	-0.45671678384947495	-0.35642009643565	-0.21379810302904617	-0.2689111671149964	0	True
LYSMD3	-0.10355224835829133	-0.22387739159008108	-0.3718431700959274	-0.3769023958341756	-0.2690438014696188	0	True
KANSL1L	-0.23735208503582142	-0.3855629861469471	-0.26515722968735855	-0.18861637450575083	-0.2691721688439695	0	True
NLRP1	-0.07369700415811585	-0.31852393992867983	-0.37584127649580107	-0.31019976718232284	-0.2695654969412299	0	True
RGS5	-0.21104796637195028	-0.33851318214925513	-0.2162582286320385	-0.3139873207106384	-0.26995167446597057	0	True
DOCK8	-0.15659474097013804	-0.23727097381127624	-0.3108329021306473	-0.3766589742575786	-0.27033939779241006	0	True
ZNF267	-0.3102617404819649	-0.3118997965842466	-0.16778464190909212	-0.2927594810509606	-0.27067641500656603	0	True
EMB	-0.1829781969982729	-0.4563512275213388	-0.18284962675349936	-0.26066523053035645	-0.2707110704508669	0	True
BCL2L11	-0.4959693733207077	-0.4539524728286127	-0.03590690386975993	-0.09941155019791083	-0.2713100750542478	0	True
MED13	-0.2638093602130808	-0.2928226853222769	-0.20523755973092264	-0.32400552485405215	-0.2714687825300831	0	True
FOXO3	-0.06721525154413702	-0.4232155120757108	-0.1743690606990476	-0.4225891527426472	-0.27184724426538565	0	True
APPL2	-0.21439829992554948	-0.38607313212170447	-0.16946793652157047	-0.31856016016115446	-0.2721248821824947	0	True
MANBA	0.02898817144574637	-0.4285904653096934	-0.22720044761900293	-0.46257424914187967	-0.2723442476562074	1	False
TMEM50B	-0.043426576782196	-0.3942627808463549	-0.1982329986407651	-0.4535112671643994	-0.27235840585842885	0	True
PPM1L	-0.3058645612156913	-0.19185291188936424	-0.2759326733218454	-0.3170209451067153	-0.27266777288340405	0	True
CLUHP3	-0.25021608903060455	-0.19568553527271573	-0.2962139925815415	-0.3492304375745735	-0.27283651361485883	0	True
KIF3A	-0.17044200694249959	-0.26895143734738824	-0.20180790282277034	-0.4526144180260714	-0.27345394128468237	0	True
FTX	-0.1699925676607744	-0.3081475676520171	-0.2830266749578036	-0.3328378226417392	-0.2735011582280836	0	True
LINC00476	-0.4592443322274239	-0.25411342637712603	-0.1906033857873721	-0.19132838601858482	-0.2738223826026267	0	True
PTPRJ	0.08145574544764173	-0.3567879170069779	-0.3830875384660678	-0.4370862948658188	-0.27387650122280566	1	False
BTBD9	-0.1770398038317047	-0.34007468199285845	-0.3035685874189751	-0.2754906890991238	-0.2740434405856655	0	True
NSF	-0.27863627225619797	-0.40168917487662964	-0.09836379743848833	-0.3180381546006199	-0.274181849792984	0	True
ZNF439	-0.23653879084517776	-0.3312425300162132	-0.3436536857828054	-0.18617544653815055	-0.2744026132955867	0	True
JADE2	-0.12163778259239953	-0.3255570545651737	-0.10089424729554197	-0.5498585501170501	-0.2744869086425413	0	True
FBXO33	-0.10944842200987455	-0.31636436624592124	-0.3668938947218175	-0.3072182414386979	-0.2749812311040778	0	True
WDR44	-0.16228489390611683	-0.40002627235898547	-0.21733781089136298	-0.32046229172786084	-0.27502781722108155	0	True
MINPP1	-0.2704553331571023	-0.2901132401290681	-0.16285183319328356	-0.37836708100960426	-0.2754468718722646	0	True
AFF1	-0.14150674252460974	-0.334189022427629	-0.2853669307343421	-0.34146744255674605	-0.27563253456083175	0	True
ZNF564	-0.030910777774030743	-0.19591837204669363	-0.437834294818979	-0.43794266921837943	-0.2756515284645207	0	True
MIB1	-0.2014500938290226	-0.3919407762822969	-0.25494696569782327	-0.25561490535517867	-0.2759881852910804	0	True
DHTKD1	-0.0865023337973032	-0.29049000316519824	-0.304457736869452	-0.424206742343945	-0.2764142040439746	0	True
SLC22A23	-0.39931756370941807	-0.17958410330883037	-0.1733725808587613	-0.3544527214050279	-0.2766817423205094	0	True
LINC01138	-0.06277597111011314	-0.2814845629257414	-0.38320134609969553	-0.381434072352049	-0.2772239881218998	0	True
FAM168A	-0.03968573822564908	-0.37440800352792664	-0.21490680982751345	-0.4800180163369665	-0.2772546419795139	0	True
ZFYVE16	-0.06573648649372638	-0.28896664295779756	-0.3782383026735719	-0.3761872597309148	-0.27728217296400265	0	True
ARHGAP31	-0.31242089301265774	-0.47534414853701107	-0.009827748003804216	-0.3120387410505383	-0.27740788265100286	0	True
CNOT6L	-0.06562158800387712	-0.3248023486558618	-0.3339320280902509	-0.3855435220582152	-0.2774748717020512	0	True
TRMT1L	-0.2898372270621364	-0.2188554016806018	-0.3206086128289712	-0.2820508337320842	-0.2778380188259484	0	True
ETV6	-0.05809089745801049	-0.30400177466828343	-0.2831215057462612	-0.4662855202420683	-0.27787492452865586	0	True
RTKN2	-0.09894540941971099	-0.4531240413665648	-0.045248217196599834	-0.5170160692328888	-0.2785834343039411	0	True
SNX29	-0.17026215427163147	-0.30584956547353276	-0.30276586454645055	-0.3370016900525079	-0.27896981858603065	0	True
DLGAP4	-0.24085527983378494	-0.330924968576569	-0.18627622989172857	-0.35815912200796	-0.27905390007751063	0	True
CUTALP	-0.4360577704481977	-0.3527215447569946	-0.2395089568214144	-0.08968664583144281	-0.27949372946451234	0	True
WASHC3	-0.2125020632888271	-0.3526511050606394	-0.16768299402063344	-0.38518152914608206	-0.27950442287904553	0	True
ZMAT3	-0.19639413494149977	-0.25167396413330284	-0.26976605662224157	-0.40023169329087943	-0.2795164622469809	0	True
KDM6A	-0.13593677545721922	-0.3349033421709027	-0.31727801695481134	-0.33045044184537425	-0.2796421441070769	0	True
LEF1	-0.15542505770899426	-0.27233370495964965	-0.35745118010817384	-0.333703822422329	-0.2797284412997867	0	True
TPT1-AS1	-0.13117188981790573	-0.29779080399051444	-0.4654690232500942	-0.2244933551787625	-0.2797312680593192	0	True
CDC42SE2	-0.15233422518926668	-0.3602874792917085	-0.3084492737888484	-0.29951189038246506	-0.2801457171630721	0	True
SLC35A5	-0.3346985615986378	-0.28560330808178225	-0.38648418766930415	-0.11711400252144973	-0.2809750149677935	0	True
MIATNB	-0.22133432937083622	-0.22972645979410736	-0.3559642184846499	-0.31960316441782016	-0.2816570430168534	0	True
RUNX1	-0.23995310891953958	-0.37842783983141015	-0.1857222708848272	-0.3269201383346937	-0.2827558394926176	0	True
ATAD2B	-0.2766434300558928	-0.36380515811403796	-0.23587932453920488	-0.25624931593274797	-0.2831443071604709	0	True
RPL34-DT	-0.2943629467533757	-0.39751347738047166	0.09709286425450363	-0.5384753732078605	-0.28331473327180107	1	False
PTPRM	-0.1544283459016932	-0.33620445394416043	-0.2239061576551035	-0.4200102207379046	-0.2836372945597154	0	True
MMP24-AS1-EDEM2	-0.19792033625958058	-0.24788259897125264	-0.4095725479480799	-0.27995328525009966	-0.2838321921072532	0	True
CCM2	-0.14915371863356203	-0.25185329608604295	-0.2738141802886881	-0.46102836372364436	-0.2839623896829844	0	True
TPTE2P5	-0.020084530096059	-0.339910191060746	-0.352510849582867	-0.42384051844995546	-0.28408652229740683	0	True
CROCCP2	-0.3285169657348603	-0.20755787227335293	-0.3318058303812088	-0.2685783752182343	-0.28411476090191407	0	True
STAT5B	-0.07434146044375128	-0.35540506984665143	-0.33612060159394647	-0.37059653684868155	-0.2841159171832577	0	True
AMZ2	-0.2952827848180149	-0.2896323936720935	-0.2311680545837214	-0.3210714026090629	-0.28428865892072314	0	True
SLC24A1	-0.23087878769512826	-0.3094669030038999	-0.2771313687805754	-0.3197464511981972	-0.2843058776694502	0	True
SLC41A2	-0.14384913663042584	-0.34043197093776745	-0.1431120057347638	-0.5098709896783523	-0.2843160257453273	0	True
FGD3	-0.09272107708575723	-0.3663030656263851	-0.37518620045478707	-0.303555629195601	-0.2844414930906326	0	True
SCYL3	-0.15647844222719365	-0.38659498250214047	-0.2147256484466103	-0.38041855039421874	-0.2845544058925408	0	True
STAT4	-0.14560735687639262	-0.281941008590962	-0.28294185399337435	-0.42876415825073166	-0.28481359442786514	0	True
GOLGB1	-0.18479746506901185	-0.33221575385931224	-0.29406971289076944	-0.3285721126024933	-0.2849137611053967	0	True
ABCA5	-0.3093392914008455	-0.23717448904381322	-0.2981233538601155	-0.2961094520765249	-0.2851866465953248	0	True
RYBP	-0.2326527578789749	-0.3605614548543378	-0.2669567566608926	-0.28317347830786693	-0.28583611192551805	0	True
RALGAPA2	-0.14693462477150818	-0.3523125618347873	-0.2704515675855528	-0.3750546355786245	-0.28618834744261823	0	True
NEMP2	-0.15181205304849968	-0.44964590226051804	-0.2333728822702503	-0.31138157357793167	-0.2865531027892999	0	True
FBXL20	-0.09208851255067997	-0.11774669114886448	-0.44544539791308013	-0.4910367813557132	-0.28657934574208443	0	True
PAQR8	0.03680285779405918	-0.2920626773428183	-0.48299490384895216	-0.4097220075124377	-0.28699418272753724	1	False
RETREG1	-0.16740039171001264	-0.21634574578302176	-0.318654711676897	-0.44852679799751655	-0.28773191179186197	0	True
LYPLAL1	-0.2595745416365839	-0.2282484950198446	-0.2558969821245902	-0.40822161484472996	-0.28798540840643716	0	True
GPD2	-0.034116554710620924	-0.284366992235111	-0.38059296036680584	-0.4541615211862232	-0.2883095071246903	0	True
SLC8B1	-0.09774365862341101	-0.30588607358667735	-0.3968601515479142	-0.3546214036976981	-0.2887778218639252	0	True
ST8SIA4	-0.22771003288796798	-0.3307333742218422	-0.24612369220657376	-0.35055498417161807	-0.28878052087200046	0	True
IL4R	-0.1661168095259599	-0.3003348137765523	-0.22500277909619126	-0.464456698791402	-0.2889777752975264	0	True
CARF	-0.09247051258458812	-0.372840722249668	-0.2060943322840172	-0.4845538419840131	-0.2889898522755716	0	True
ABTB2	-0.810868021534542	-0.23318049597228163	0.2475215118720659	-0.35958200435332854	-0.28902725249702155	1	False
ZC3H7A	-0.2228688139584652	-0.35856420921673876	-0.3158462987319575	-0.25967439984026464	-0.28923843043685654	0	True
NBEAL1	-0.029811581650166823	-0.2593602032346844	-0.3565126381834133	-0.5117540658009847	-0.2893596222173123	0	True
WDFY2	-0.028544066307255835	-0.46897640058545786	-0.23093510901967887	-0.43081474770959494	-0.28981758090549686	0	True
MAP2K5	-0.3193627575453315	-0.19470193034062283	-0.3138490645272413	-0.3316927280253444	-0.289901620109635	0	True
NFKBIZ	-0.058351731981363904	-0.46517600141071086	-0.33894265431372056	-0.29902129695855933	-0.29037292116608865	0	True
PATJ	-0.0951879807000847	-0.34287649712782414	-0.28740175144305075	-0.43746509220560853	-0.29073283036914205	0	True
FAM117B	-0.28892473292209325	-0.2447145944483193	-0.332488778627783	-0.29772016409007307	-0.29096206752206716	0	True
MAPK8	-0.22855720100490134	-0.26054213673262844	-0.24852547244154216	-0.4267684216966223	-0.29109830796892355	0	True
PARP9	-0.3646713817701479	-0.28951229691355745	-0.19471128947841332	-0.3156025852414798	-0.29112438835089965	0	True
PHLPP1	-0.14335287499719265	-0.42343582892409004	-0.2777572507617873	-0.3204259353969618	-0.29124297252000797	0	True
FIG4	-0.17658363610536168	-0.2752532311634758	-0.2632219988245835	-0.45731733530347224	-0.2930940503492233	0	True
PKD2	-0.26980814551584115	-0.31726556614299134	-0.2514378849612929	-0.33414431712768483	-0.2931639784369525	0	True
ARHGEF18	-0.24647615811624216	-0.37320949956350363	-0.29036002900967167	-0.2627495922899431	-0.2931988197448402	0	True
ANKRD12	-0.13151817591107484	-0.30027389926423564	-0.33573428251971293	-0.4053139200947768	-0.29321006944745004	0	True
LSS	-0.10664269236447196	-0.27957886692729006	-0.47089488267133844	-0.31596508224234326	-0.29327038105136094	0	True
SPPL2A	-0.2404125218022246	-0.36188550150662724	-0.22623432398406693	-0.3466273855025227	-0.2937899331988604	0	True
CASK	-0.19164414017941786	-0.44292486432388783	-0.26753103342323287	-0.27312544599898403	-0.2938063709813806	0	True
RETREG3	-0.3330428130309917	-0.2774976467027722	-0.356494759104747	-0.208234625599808	-0.29381746110957974	0	True
DOCK9	-0.11249917054545051	-0.3128344789611635	-0.4111567878671583	-0.33977173112527503	-0.2940655421247618	0	True
HERPUD2	-0.2823573757393291	-0.41339125821251166	-0.1978578528399152	-0.28281607110709234	-0.2941056394747121	0	True
FOXP1	-0.22236583774779806	-0.297088827881091	-0.2718035608738922	-0.3870824287578445	-0.2945851638151564	0	True
ANKRD6	-0.1647551280330871	-0.27569366125272854	-0.24704609190309482	-0.4919237954711398	-0.2948546691650126	0	True
DLEU2	-0.10879964800271393	-0.36802565782387037	-0.259539610984786	-0.4458337700849637	-0.29554967172408353	0	True
CEP68	-0.07431908081134184	-0.42641279884632793	-0.33138225294870716	-0.35097233524449417	-0.29577161696271775	0	True
ARRDC3	-0.05755507531706241	-0.2297903326127107	-0.4524763907286476	-0.44358740645714123	-0.2958523012788905	0	True
SAMHD1	-0.1581660991550119	-0.4550850309924711	-0.20553497437897827	-0.3662184456751863	-0.2962511375504119	0	True
DIPK1A	-0.16425600174559446	-0.4365988124707742	-0.2983873090163619	-0.28777433653721207	-0.29675411494248566	0	True
ACTR3C	-0.40138685349282216	-0.2640992077652993	-0.221956379146845	-0.30008198864188995	-0.29688110726171413	0	True
HERC3	0.07719343646371572	-0.4286781340051145	-0.4041591897080027	-0.4330222652817089	-0.2971665381327776	1	False
RCAN3	-0.19554061930808297	-0.21059094944175474	-0.3971340032785394	-0.38671573800184544	-0.29749532750755564	0	True
S100PBP	-0.14786435896009104	-0.4133886543291475	-0.33990098492690024	-0.28907978227993764	-0.29755844512401913	0	True
XRN1	-0.23334196505595617	-0.30313206752345034	-0.34066283657056134	-0.31404816569729255	-0.29779625871181514	0	True
UBN2	-0.3140626853102922	-0.3728392045987335	-0.267125661188578	-0.23802144381593204	-0.29801224872838394	0	True
RPS6KC1	-0.36558475079156	-0.40602684800058336	-0.19788709108598188	-0.22281569086151262	-0.2980785951849095	0	True
DECR1	-0.2589526282178398	-0.297993732185837	-0.27380938304517355	-0.3624994034149976	-0.298313786715962	0	True
PTPN12	-0.09235867547096864	-0.4038156888371593	-0.3446234857343011	-0.35260730132142976	-0.2983512878409647	0	True
IKZF1	-0.25823953846432096	-0.3070109493058709	-0.2746792885923427	-0.35414707248325894	-0.2985192122114484	0	True
TBC1D32	-0.3451736529977761	-0.15138130191687724	-0.4129635583715023	-0.28463708368833196	-0.29853889924362187	0	True
MCF2L2	-0.10236945195821077	-0.3366300464559269	-0.30303982296197807	-0.4528758023805034	-0.2987287809391548	0	True
SRGAP2	-0.09890329451084069	-0.31537220247334996	-0.3163026735506981	-0.4643750577292958	-0.29873830706604615	0	True
CNNM2	-0.21384982433761313	-0.3761011340576262	-0.23862176121758144	-0.3679721871950654	-0.29913622670197154	0	True
USP9Y	-0.12300854159217178	-0.4040715695569758	-0.35140257463973307	-0.31877006152489196	-0.2993131868284432	0	True
CREBBP	-0.3200731942213412	-0.26026595198574487	-0.2357033988088307	-0.38160376504923943	-0.29941157751628905	0	True
MBNL1	-0.1854118523986911	-0.40054586306545487	-0.282910001611973	-0.32996529103079364	-0.29970825202672813	0	True
LPAR6	-0.3166432483573823	-0.31713363569878805	-0.31952250511765595	-0.24662885563887188	-0.29998206120317455	0	True
HIPK2	-0.4192280966301105	-0.3984710171707958	-0.1275821856372739	-0.25790142235940455	-0.3007956804493962	0	True
LDLRAD4	-0.12445811583828752	-0.23889840241390098	-0.34417950383198304	-0.495866035011242	-0.3008505142738534	0	True
FBXW4	-0.2515482521529945	-0.22792369662646708	-0.33196001306237716	-0.3922780669181361	-0.30092750718999367	0	True
SLC9A8	-0.13307859860040633	-0.4126366088841398	-0.22459652020414445	-0.43408442918824175	-0.3010990392192331	0	True
ANKRD44	-0.1507502050773839	-0.3138754710613654	-0.35488027750200196	-0.385672077931133	-0.3012945078929711	0	True
PLEKHA1	-0.025371184560734145	-0.43840346033861116	-0.29555719932007085	-0.445912194744828	-0.30131100974106106	0	True
MTMR3	-0.2078196538417713	-0.4262852632999344	-0.24687936187535167	-0.32544166120680396	-0.3016064850559653	0	True
SP100	-0.2879986006798667	-0.3558707751093549	-0.26732516036198384	-0.2952317801643148	-0.30160657907888005	0	True
ST3GAL3	-0.08579012343574169	-0.23631882382391392	-0.3489303969526348	-0.5363098950031063	-0.30183730980384915	0	True
STK3	-0.29617015854389706	-0.37316011365173607	-0.36273740698646395	-0.17692857066641646	-0.3022490624621284	0	True
ERBIN	-0.19156190932890624	-0.3688352034606499	-0.32279161070374457	-0.32721068202561543	-0.302599851379729	0	True
NEK1	-0.3534909089423609	-0.3189744190828482	-0.27409748673124446	-0.264651312025724	-0.3028035316955444	0	True
PAN3	-0.2765058144178237	-0.3558781499978368	-0.29610807879846385	-0.28368342956401255	-0.3030438681945342	0	True
SLFN12L	-0.15206031736965733	-0.41912094606136036	-0.41827380170896244	-0.22285796190089935	-0.3030782567602199	0	True
PHTF1	-0.15850396122938193	-0.11186624817084911	-0.3099384863338217	-0.6331925385078498	-0.3033753085604757	0	True
ACTR3-AS1	-0.5404437300754076	-0.19968676243195677	-0.13688406308522824	-0.33704133858592944	-0.3035139735446305	0	True
RNF24	-0.10907985170945872	-0.47644615499063503	-0.2696947290892442	-0.3604765979089549	-0.30392433342457326	0	True
HELB	-0.28721375755527434	-0.3840606508222198	-0.2196611248078385	-0.3249950489118435	-0.30398264552429405	0	True
ZEB2	-0.3771174048060068	-0.6303118662705764	0.15880249580959596	-0.3674945541914019	-0.3040303323645973	1	False
EPC1	-0.23102295981421175	-0.34198666691205093	-0.31883473451550187	-0.3276178021048019	-0.30486554083664164	0	True
TBC1D1	-0.17671092410832123	-0.325980255830407	-0.32135492696529233	-0.395901297076733	-0.3049868509951884	0	True
RPS6KA5	-0.28095275313602447	-0.400124897818075	-0.1737837330133494	-0.36655371520915153	-0.3053537747941501	0	True
GRAMD1B	-0.0863843741701317	-0.3116755762290738	-0.24567471587104184	-0.5794639260386729	-0.30579964807723004	0	True
DOCK11	-0.10151833057316868	-0.32630321976763876	-0.37251622973495224	-0.4234114019023552	-0.3059372954945287	0	True
