gene	set1	set2	set3	set4	mean_lfc	n_pos	consistent	detect
TSR3	0.11579310851525668	0.681230560480222	0.518925367539961	0.5948657259562884	0.47770369062293205	4	True	0.052892284442951895
EEF1G	0.2286964511255364	0.660756820039168	0.41994317559655153	0.5983048441883334	0.47692532273739735	4	True	0.5232761278388655
SRP14	0.21090145648097597	0.6725794969413325	0.39898015299135	0.6249825289528168	0.4768609088416188	4	True	0.36495676265636806
TIMM10	0.10753460614900258	0.6994128346909115	0.5133631940516006	0.5861792923667646	0.4766224818145698	4	True	0.05524305264041642
MYG1	0.23983625025078814	0.3338566233923861	0.6570448618316892	0.6740093925650844	0.476186782009987	4	True	0.06135032370773816
PRELID3B	0.3997628258559701	0.6210102321897586	0.44889814907679326	0.4318138129800824	0.47537125502565114	4	True	0.08202501889010158
PRMT5	0.22876086983192803	0.6010083020863896	0.5493300002764147	0.5218347882622001	0.4752334901142331	4	True	0.09927037303463158
CCT7	0.29708891860345316	0.5834076371160648	0.39091329327461866	0.6270708269160297	0.47462016897754156	4	True	0.302641044085911
RPS4X	0.24673677455180737	0.5751974905364863	0.408998848548785	0.6650187997345084	0.47398797834289674	4	True	0.5760970095570856
PES1	0.28935178782097193	0.6544182275299071	0.4161060313385664	0.5359605366261582	0.4739591458289009	4	True	0.10687493577227418
SNRPB	0.2177221282809577	0.6006274703933635	0.40527579846535844	0.6664245005670603	0.472512474426685	4	True	0.34056109341280444
CORO1B	0.433190458795404	0.6536221370635773	0.30855150500700396	0.4945789393917209	0.47248576006442655	4	True	0.06381666837940603
COPS9	0.3017038409483092	0.6160908522296407	0.4155671434813466	0.5550137420085437	0.47209389466696006	4	True	0.07463689026949878
PDAP1	0.27982702771823476	0.5928915734262615	0.43596451189001556	0.5793348392437621	0.47200448806956846	4	True	0.25547812946016285
RPS11	0.20888226040382862	0.6798429070417611	0.38470012486520394	0.6095608031192553	0.47074652385751226	4	True	0.7214058164628507
EIF6	0.22423872724225627	0.44611993476277273	0.5152658800175092	0.6963672308479012	0.47049794321760985	4	True	0.13986229575583187
PSMC5	0.20295044656757	0.5988736844201391	0.4864680437883209	0.5930594353578587	0.4703379025334722	4	True	0.1789102510284611
POLR2L	0.11905207962928549	0.6511980673980642	0.5039066391934732	0.6065994522788043	0.4701890596249068	4	True	0.1477625724120561
SELENOH	0.2424765520408483	0.6463484857415579	0.40498340439545943	0.5855299321241347	0.4698345935755001	4	True	0.17093443035849215
NEDD8	0.15706030943643792	0.628622175448504	0.38478885059686796	0.7074640085484419	0.46948383600756294	4	True	0.14700696834858534
PNPO	0.2284625692153602	0.9808763091962307	0.23673399639770856	0.4312493964220138	0.46933056780782834	4	True	0.05785633542287535
SNRPF	0.29196481628834187	0.6542317524003021	0.3900890630142251	0.5400968182012851	0.46909561247603854	4	True	0.26369335114582265
CENPV	0.24584746877463706	0.7251930949039597	0.3875965894804607	0.5159273987568868	0.468641137978986	4	True	0.09238516082622547
UBA52	0.19390109459099752	0.5701388789917741	0.3985547276288782	0.7088668338981077	0.4678653837774394	4	True	0.5699773318780958
RPL29	0.25594533262720276	0.6097948295270844	0.3920792673893333	0.6128778663277499	0.4676743239678426	4	True	0.6143253519679375
MDH2	0.29916515911624847	0.7157020777520721	0.44833948319727074	0.40668622908926483	0.467473237288714	4	True	0.16226492652348165
PPIA	0.22468954107594502	0.601799800232443	0.4490214659027272	0.5926242569516851	0.46703376604070007	4	True	0.6007604562737643
EIF4A3	0.327396420897082	0.5928982245912814	0.4722059266720924	0.47536044125957294	0.46696525335500716	4	True	0.14870003082930838
MRPS7	0.2494514438769679	0.6662739840345753	0.3957917090127133	0.5554448169985516	0.46674048848070204	4	True	0.1262698346066661
CLTB	0.26145699102934217	0.5231191259546788	0.5317904383829497	0.5466915752436833	0.4657645326526635	4	True	0.10810810810810811
SAP18	0.29420750981168364	0.6081692455361383	0.4497904010152944	0.5106604334680888	0.46570689745780125	4	True	0.2047687012005709
RPL36A	0.3003078221389416	0.6189180204349921	0.4171664785588283	0.525712115689437	0.4655261092055497	4	True	0.05213668037948115
RPS3	0.22910194320984734	0.5836998948597671	0.41072348868375097	0.6380909182727967	0.46540406125654055	4	True	0.7087658000205529
SNRPC	0.3756980587659488	0.5325441806140163	0.4983278288329394	0.4543447763353168	0.46522871113705533	4	True	0.15722947281882643
RPS2	0.2534181111211101	0.62238857759958	0.39776061658577494	0.5854489551088179	0.4647540651038208	4	True	0.824375706504984
RPL19	0.21457288718861667	0.609962041885088	0.4278697476081669	0.6020571038234974	0.46361544512634223	4	True	0.7566539923954373
PSMB10	0.1920597433394981	0.5188890651304798	0.4633994512387605	0.6794037661414111	0.4634380064625374	4	True	0.13936697170682563
EIF3G	0.18675979236253681	0.6437234107981691	0.43491757281738846	0.5865434151348111	0.4629860477782264	4	True	0.16606498194945848
NOP56	0.20346459041551826	0.6590339653167535	0.4341506734756091	0.5544668365183918	0.46277901643156816	4	True	0.40591922721200285
BTF3	0.255081927700638	0.6803937189709213	0.40156249436079605	0.5137004905532873	0.46268465789641067	4	True	0.4291439728702086
RPL5	0.2459773426522429	0.626687199447024	0.41649741210505153	0.5602108355174432	0.4623431974304404	4	True	0.7203781728496558
TNFSF14	0.018281780517813685	0.8616453353877064	0.40500709108948885	0.5625368099780131	0.46186775424325555	4	True	0.24314047888192375
RPL11	0.24660067142806444	0.620627003192653	0.40124673535673566	0.5763994322728011	0.46121846056256355	4	True	0.7023944096187442
MRPS23	0.23884867594793743	0.6429377478531443	0.2902972017513018	0.6727610956568887	0.461211180302318	4	True	0.13986229575583187
SET	0.22468792726020703	0.6447460512982143	0.42169996846634367	0.5527985322333463	0.4609831198145278	4	True	0.5516390915630459
RPS10	0.22286466442708494	0.5803036682863434	0.3911601518783108	0.6461546241181721	0.46012077717747785	4	True	0.20225002098900177
RPS26	0.20669410768091964	0.6430517907594104	0.43370075753001913	0.5548629160534118	0.45957739300594025	4	True	0.4693248381461309
GSTP1	0.2510259207890917	0.6070300361732731	0.4429822768937705	0.5352958238800097	0.4590835144340363	4	True	0.18193266728234406
SNRPD2	0.12664313684762143	0.7516001993710175	0.39800615178883414	0.5505629670959108	0.45670311377584594	4	True	0.27602507450416197
RPS24	0.21077829641673243	0.6489950765200901	0.39400084912017647	0.5692325397328571	0.455751690447464	4	True	0.8009454321241394
VDAC1	0.3460129498075893	0.5205848819058265	0.40913144906570353	0.5446793367489995	0.45510215438202967	4	True	0.39965060117151374
RPS7	0.262210980402823	0.6480044459181826	0.36615542672645635	0.5435126337886771	0.4549708717090348	4	True	0.6898571575377659
RPL6	0.22734449205082025	0.6386917502905594	0.41520726976620903	0.5379845708929714	0.45480702075014	4	True	0.7203781728496558
RPS13	0.23899909748511222	0.5928156156444452	0.3929809885756292	0.5934770012267099	0.45456817573297414	4	True	0.6615969581749049
GEMIN6	0.2858679180587962	0.577448085544061	0.43077990236721175	0.5241699412446467	0.4545664618036789	4	True	0.05003778020317354
MRPL21	0.20027686694781413	0.7579024120542768	0.3962503536761804	0.46371208652562235	0.4545354298009734	4	True	0.1321549686568698
GTF3C6	0.2991835266339961	0.5071846902705165	0.46325945111767736	0.5477592826669793	0.4543467376722923	4	True	0.14574762824280077
HNRNPA1	0.2826392709395872	0.6070012501415858	0.3580960448738157	0.5689948569230937	0.45418285571952055	4	True	0.5960332956530675
CYC1	0.16385835177445648	0.6214097570084502	0.49833192448658536	0.5325232981914868	0.4540308328652447	4	True	0.116866761816808
FAM50A	0.34647607565917404	0.30718310016906475	0.6401241269213542	0.5213554647527772	0.45378469187559256	4	True	0.05020569221727814
LAGE3	0.14622506794627782	0.5870264690595113	0.38075712588561517	0.7005530530034515	0.4536404289737139	4	True	0.0659747199671154
RPSA	0.2418628866107148	0.6232760033136064	0.4119521381453989	0.5350543923280676	0.45303635509944695	4	True	0.63210358647621
LMNA	0.41424861309611044	0.34726984301764663	0.7030217174101605	0.3472089413677816	0.4529372787229248	4	True	0.1543891958256599
SLC25A3	0.32066953026488265	0.6223780630779056	0.4458166972587221	0.42193869498347086	0.4527007463962453	4	True	0.3375809269345391
MRPS26	0.28844504702070944	0.6483199109289187	0.3710264974879755	0.5009374291926012	0.45218222115755125	4	True	0.10536478885064227
TRAPPC4	0.2278182700668571	0.513832389312775	0.4944080884246051	0.5716434557963983	0.45192555090015885	4	True	0.08334189703010995
AP2S1	0.26309663163185826	0.40834583625309145	0.5012859025041747	0.6310120783217804	0.4509351121777262	4	True	0.06506590546553606
SUMO3	0.16936764378031458	0.7938738258074	0.4685060552321896	0.37149346947398604	0.4508102485734725	4	True	0.061875577197548486
BAG1	0.17644683971612796	0.6506927147612347	0.485924429517605	0.4886399514659176	0.4504259838652213	4	True	0.10091512047687012
MRPS17	0.21320785363444456	0.755455092422768	0.329704643018921	0.5032480063604187	0.450403898859138	4	True	0.10122289589970199
PIM3	0.2686273017995739	0.5820108082291376	0.4113014701666539	0.5356596343603174	0.44939980363892074	4	True	0.23810502517726853
C4orf48	0.0967302807465324	0.7350494511094492	0.3680789154875653	0.5910065404676075	0.4477162969527886	4	True	0.07228612207203425
SNRPD1	0.2565055047079835	0.6684654136911105	0.3752199134847052	0.4902872187374524	0.44761951265531286	4	True	0.31620593978008427
CBR1	0.163804867687976	0.6271739461981083	0.39448887539565375	0.6025961052744394	0.44701594863904437	4	True	0.08015620182920563
COPRS	0.15478562874383825	0.4916071545080772	0.6891779945107762	0.4515487765012851	0.4467798885659942	4	True	0.051297120308958104
RPS8	0.26367377025314015	0.5633990853548532	0.4084508656734872	0.5515701502192247	0.4467734678751763	4	True	0.807522351248587
PRDX5	0.3253297879784248	0.3704887848327128	0.3516849567489687	0.7392785814810218	0.446695527760282	4	True	0.09008479556712283
UTP11	0.24032691718241742	0.6569506153142013	0.3665138505165272	0.5212962097283095	0.44627189818536384	4	True	0.15661288665090947
EGR2	0.29508422085556835	0.694541174671827	0.23514429938405368	0.5597355312044823	0.44612630652898283	4	True	0.10085688958928396
NOLC1	0.20773128352034467	0.6527738111225516	0.3996679745652707	0.523605683847501	0.445944688263917	4	True	0.35340663857774124
ATP5MC1	0.09175323832404204	0.7032160593452871	0.38601865526563245	0.6027774689795997	0.44594135547864033	4	True	0.17151371904223614
EIF1AX	0.24545418479662515	0.5842599820534101	0.4135635744938814	0.5398716310834587	0.44578734310684387	4	True	0.4039667043469325
RPS18	0.22650005648651494	0.6059526584546819	0.3423855512119762	0.6058281264233769	0.4451665981441375	4	True	0.8467783372726339
RPL27	0.2702193854013791	0.608409884661493	0.3356122691533083	0.5663815264863562	0.44515576642563415	4	True	0.5400889933674754
NIP7	0.3101402111816277	0.44025669572161935	0.5474156985153166	0.48235057258604974	0.44504079450115336	4	True	0.12023430274380845
RPL27A	0.22572845816567436	0.6462972876364387	0.35780352299274215	0.5489902755089696	0.44470488607595615	4	True	0.7244887473024355
RPL18	0.215159938309565	0.5907052564014441	0.3807542315108448	0.5918383187353874	0.4446144362393103	4	True	0.6845134107491522
TXN	0.20487153198961364	0.6216778290097182	0.403684914729745	0.5449805723726997	0.4438037120254441	4	True	0.3893040047015364
RPS28	0.18002136433409918	0.6730693575826534	0.34490207481620644	0.5763324857164404	0.4435813206123499	4	True	0.6561504470249717
BATF3	0.1995168408554955	0.4813734041847101	0.5750713256676361	0.5175204725553713	0.4433705108158032	4	True	0.1188817059860633
MRPL20	0.20150856888810698	0.6692367358548539	0.42211103024434615	0.47961472211026723	0.44311776427439353	4	True	0.26770116123728294
CENPX	0.28345158230717793	0.6080708381718608	0.3242356945138962	0.5540384038113583	0.4424491297010733	4	True	0.05045756023843506
PSMD8	0.28951946509875676	0.4394245792174242	0.4018584545497948	0.6383754655364507	0.4422944911006066	4	True	0.22072034254050876
RPS16	0.2250430763440521	0.5690543802501061	0.38802356397834636	0.5852960138656857	0.4418542586095476	4	True	0.7153427191450005
CIAO2B	0.25721858992385055	0.669365276412218	0.3746320409777171	0.4658190408621476	0.44175873704398333	4	True	0.18754495940807728
EIF4EBP1	0.5513843442153723	0.5951489704511453	0.31250932659000613	0.30723165201053726	0.44156857331676524	4	True	0.09100758396533044
CISD3	0.36426529951645253	0.42064764602623317	0.32575158131256043	0.6549307787552968	0.4413988264026357	4	True	0.051297120308958104
PSMB5	0.22044928265966762	0.642411398614623	0.4884319416352983	0.4124287893164331	0.4409303530565055	4	True	0.1671976158668174
POLR3K	0.28528036477076346	0.46259002260121657	0.45657479065487283	0.5578920280431285	0.4405843015174954	4	True	0.07399034015003597
TRAPPC1	0.2982442982678244	0.6293420754397991	0.301086542839315	0.5331299972965994	0.4404507284608845	4	True	0.05255646041474268
S100A10	0.43052750313360005	0.3245945971583403	0.4299464050580007	0.5740045857813207	0.43976827278281544	4	True	0.10536478885064227
BOLA3	0.1749505080494417	0.6887412397943153	0.3824898861171884	0.5125032642483641	0.43967122455232743	4	True	0.09008479556712283
COX6B1	0.1857109233919076	0.6256860177864839	0.2869768208175867	0.6585109105625884	0.4392211681396416	4	True	0.22072034254050876
MICOS13	0.1598588075813098	0.5241700160972597	0.4140532366764381	0.6587719205560078	0.43921349522775377	4	True	0.12660565863487533
TKT	0.3016041866032754	0.5430700049727265	0.38677723443641515	0.5246458798386853	0.43902432646277556	4	True	0.25074504161956634
BYSL	0.3187557587420078	0.46525725864244666	0.49254118314241535	0.47823952506660594	0.43869843139836895	4	True	0.08221148905559551
RPL13A	0.2783955363132733	0.5623721861944211	0.3706969917687818	0.5414352590963621	0.4382249933432095	4	True	0.8200596033295653
CCDC86	0.34500931891467623	0.5438772840366929	0.42186498577596176	0.4417986797636429	0.43813756712274343	4	True	0.05487616894461001
RAC2	0.3236449934483983	0.496572517917563	0.44689638038584223	0.48381524999853415	0.43773228543758447	4	True	0.1667366300058769
RPS6	0.2602617635165212	0.5814525694602665	0.39331663774429154	0.5156267550537187	0.4376644314436995	4	True	0.7995067310656664
FAM136A	0.26877281969598177	0.6422313110886457	0.46433689694033237	0.3748996840999416	0.43756017795622537	4	True	0.13904018086527592
NDUFA3	0.16499387678195496	0.5819403100634275	0.33762930955485787	0.6654012870767065	0.43749119586923674	4	True	0.08026194274200318
TSR1	0.25217673312923483	0.5608043507176127	0.3573190805651543	0.5774057058008407	0.43692646755321063	4	True	0.2255677730962902
VSIR	0.3375471864017806	0.6825490365293478	0.36450518608292254	0.3621704578083913	0.43669296670561053	4	True	0.21888808961052308
PSD3	0.4026586399276472	0.4667972527685672	0.42446018453673134	0.4526452265712956	0.4366403259510603	4	True	0.055698283835165965
CLPP	0.2665308516189474	0.4722333147204692	0.4302833398056782	0.5762271834261188	0.4363186723928034	4	True	0.10670808496347914
LSM3	0.2352986877595925	0.6988863601525428	0.29112476517490665	0.5194650294815052	0.43619371064213674	4	True	0.13004785492401982
NUDC	0.2390506661943292	0.6408870619534329	0.37888165181221567	0.485334533242435	0.43603847830060316	4	True	0.2955503031548659
TMEM147	0.05739867674384524	0.7110314280634075	0.40230108276867743	0.5732686994419481	0.4359999717544696	4	True	0.09621358408194107
TCP1	0.22679636492117217	0.5563441676153381	0.4107750992978047	0.5499821195276368	0.43597443784048795	4	True	0.37550097626143253
ATP5PF	0.23673174562705343	0.6214046386833912	0.46318471359510827	0.4203398851246258	0.4354152457575447	4	True	0.2180659747199671
SNU13	0.21395786224739088	0.7132638503130764	0.33691259271910606	0.4761922383137228	0.43508163589832405	4	True	0.3035659233377865
PAK1IP1	0.3152900197598489	0.557627690017478	0.41647808674988246	0.4500211053968973	0.4348542254810267	4	True	0.22423183639913677
UQCRQ	0.2529091033897739	0.5613233221917743	0.30981751366514343	0.6148257170160958	0.43471891406569685	4	True	0.14499202417933002
UBL5	0.2200497245356123	0.5816120779700008	0.39506909808244206	0.5404824519960095	0.4343033381460162	4	True	0.1502812526236252
RPL28	0.21790649764472103	0.5607587760386206	0.3552751729809825	0.6030130406759021	0.43423837183505654	4	True	0.7382591717192478
PBDC1	0.2474177554457438	0.6890883646600416	0.37591924928216197	0.4233519225838744	0.43394432299295543	4	True	0.08571908320040299
LSM2	0.26287903278364305	0.5496903540076339	0.4145772241793779	0.5085760244110586	0.43393065884542836	4	True	0.12190412223994627
MYC	0.1629920122645474	0.6141674592869238	0.4265154830846885	0.5284351029811812	0.4330275144043353	4	True	0.23779673209331004
RPS14	0.21137051596770903	0.5623742607194355	0.39054199822740066	0.5660303852109083	0.43257929003136336	4	True	0.7512074812455041
IRF8	0.11519633245112472	0.8419483228323936	0.2630565261534001	0.5098093385545209	0.4325026299978598	4	True	0.1304079745144384
RPL24	0.22140019720771734	0.5610359537646183	0.389910950427318	0.5572545603683597	0.43240041544200336	4	True	0.7002363580310348
FOSL2	0.39199582031185626	0.5152972972399763	0.30957033256280286	0.5106306288739207	0.43187351974713906	4	True	0.1300388786576632
NAXE	0.18336552784174506	0.6126366963979963	0.2085950355313259	0.7228656832255919	0.43186573574916476	4	True	0.06548568550079759
AIP	0.2478571075773852	0.3648556053637955	0.5058714628881577	0.6084531970482382	0.43175934321939413	4	True	0.08311644698178154
CCT8	0.24313226225756765	0.5508993395646554	0.42131128344204793	0.5114661981419172	0.431702270851547	4	True	0.3852635905867845
RPS25	0.21633458528760496	0.6172257708814044	0.36872387170630755	0.5238152160356048	0.43152486097773046	4	True	0.7105196876836538
