direction	partner	pathway	n_LR	raw_sum_hi	raw_sum_lo	raw_delta_sum	raw_delta_mean	n_sig_hi	n_sig_lo
Incoming_partner_to_CD4	NK	MPZ	3	0	0	0	0	0	0
Incoming_partner_to_CD4	NK	NCAM	5	0	0	0	0	0	0
Incoming_partner_to_CD4	NK	NEGR	1	0	0	0	0	0	0
Incoming_partner_to_CD4	NK	NGL	3	0	0	0	0	0	0
Incoming_partner_to_CD4	NK	NOTCH	24	0	0	0	0	0	0
Incoming_partner_to_CD4	NK	NRXN	24	0	0	0	0	0	0
Incoming_partner_to_CD4	NK	PD-L1	1	0	0	0	0	0	0
Incoming_partner_to_CD4	NK	PDL2	1	0	0	0	0	0	0
Incoming_partner_to_CD4	NK	PTPRM	1	0	0	0	0	0	0
Incoming_partner_to_CD4	NK	PVR	2	0	0	0	0	0	0
Incoming_partner_to_CD4	NK	SELE	2	0	0	0	0	0	0
Incoming_partner_to_CD4	NK	SELL	4	0	0	0	0	0	0
Incoming_partner_to_CD4	NK	SELPLG	3	0	0.0115361109881739	-0.0115361109881739	-0.00384537032939131	0	0
Incoming_partner_to_CD4	NK	SEMA4	13	0	0	0	0	0	0
Incoming_partner_to_CD4	NK	SEMA5	5	0	0	0	0	0	0
Incoming_partner_to_CD4	NK	SEMA6	7	0	0	0	0	0	0
Incoming_partner_to_CD4	NK	SEMA7	2	0	0	0	0	0	0
Incoming_partner_to_CD4	NK	SN	1	0	0	0	0	0	0
Incoming_partner_to_CD4	NK	THY1	3	0	0	0	0	0	0
Incoming_partner_to_CD4	NK	VCAM	4	0	0	0	0	0	0
Incoming_partner_to_CD4	NK	GAP	4	0	0	0	0	0	0
Incoming_partner_to_CD4	NK	PCDH	27	0	0	0	0	0	0
Incoming_partner_to_CD4	NK	FLRT	1	0	0	0	0	0	0
Incoming_partner_to_CD4	NK	UNC5	12	0	0	0	0	0	0
Incoming_partner_to_CD4	NK	ApoA	4	0	0	0	0	0	0
Incoming_partner_to_CD4	NK	ApoB	2	0	0	0	0	0	0
Incoming_partner_to_CD4	NK	ApoE	1	0	0	0	0	0	0
Incoming_partner_to_CD4	NK	CD160	1	0	0	0	0	0	0
Incoming_partner_to_CD4	NK	CD276	1	0	0	0	0	0	0
Incoming_partner_to_CD4	NK	LAIR1	1	0	0	0	0	0	0
Incoming_partner_to_CD4	NK	MMP	1	0	0	0	0	0	0
Incoming_partner_to_CD4	NK	Netrin	8	0	0	0	0	0	0
Incoming_partner_to_CD4	NK	CD200	1	0	0	0	0	0	0
Incoming_partner_to_CD4	NK	SIRP	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	TGFb	12	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	BMP	75	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	BMP10	4	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	GDF	6	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	MSTN	4	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	AMH	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	GDNF	5	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	NODAL	12	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	ACTIVIN	20	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	WNT	320	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	ncWNT	31	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	EGF	18	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	NRG	13	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	FGF	46	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	PDGF	6	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	VEGF	8	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	IGF	8	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	INSULIN	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	HH	6	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	CCL	55	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	CXCL	22	0.0753901549930359	0	0.0753901549930359	0.00342682522695618	1	0
Outgoing_CD4_to_partner	pDC	MIF	4	0.500902992728915	0.457100352913047	0.043802639815868	0.010950659953967	1	1
Outgoing_CD4_to_partner	pDC	CX3C	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	XCR	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	IL2	8	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	IL4	10	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	IL6	3	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	IL12	3	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	LIFR	4	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	OSM	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	IL10	8	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	IL1	10	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	IL17	6	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	CSF	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	IL16	1	0.0811172217540364	0.0833012234557294	-0.002184001701693	-0.002184001701693	1	1
Outgoing_CD4_to_partner	pDC	EPO	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	GH	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	PRL	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	CSF3	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	IFN-I	17	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	IFN-II	1	0.0135312100327307	0.0133931888079618	0.000138021224768945	0.000138021224768945	1	1
Outgoing_CD4_to_partner	pDC	TNF	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	LT	4	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	LIGHT	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	FASLG	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	VEGI	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	TRAIL	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	NGF	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	RANKL	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	TWEAK	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	CD70	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	CD30	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	CD137	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	OX40	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	GITRL	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	APRIL	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	BAFF	3	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	CD40	4	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	SPP1	9	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	ADIPONECTIN	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	RESISTIN	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	VISFATIN	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	ANGPTL	15	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	ANGPT	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	MK	9	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	PTN	8	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	PERIOSTIN	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	AGT	3	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	GPR	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	BRADYKININ	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	COMPLEMENT	7	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	EDN	5	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	GALANIN	6	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	GHRELIN	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	MELANOCORTIN	5	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	NMU	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	NPFF	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	NPY	16	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	NPW-B	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	NTS	3	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	OPIOID	12	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	HCRT	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	OXT	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	SOMATOSTATIN	7	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	TAC	4	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	UTS2	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	PARs	29	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	PMCH	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	PROK	4	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	NPR1	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	NPR2	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	KIT	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	GIPR	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	FSH	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	TSH	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	NT	9	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	FLT3	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	HGF	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	SEMA3	39	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	CALCR	8	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	ANNEXIN	6	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	CRH	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	ENHO	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	GAS	3	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	GCG	3	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	GHRH	4	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	GNRH	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	GRN	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	GUCA	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	RLN	16	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	LEP	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	GALECTIN	5	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	NPVF	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	PROS	3	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	PSAP	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	PTH	3	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	QRFP	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	CHEMERIN	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	SAA	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	UGRP1	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	SCT	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	SLURP	16	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	BTLA	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	TRH	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	UCN	4	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	UROTENSIN	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	BAG	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	KLK	12	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	ADM	6	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	CALC	12	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	IAPP	6	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	PROCR	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	CTSG	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	GRP	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	PTPR	11	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	SLITRK	8	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	IGFBP	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	CypA	1	0.218402976528118	0.217204237937936	0.00119873859018146	0.00119873859018146	1	1
Outgoing_CD4_to_partner	pDC	PROC	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	MHC-I	41	0.186581558528312	0.186312637083764	0.000268921444548435	6.55905962313255e-06	3	3
Outgoing_CD4_to_partner	pDC	RBP4	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	SLIT	3	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	TULP	5	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	PLAU	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	COLLAGEN	187	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	FN1	13	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	LAMININ	139	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	CHAD	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	RELN	3	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	THBS	30	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	VTN	7	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	TENASCIN	28	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	NPNT	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	DSPP	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	VWF	3	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	BSP	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	DMP1	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	AGRN	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	HSPG	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	APP	4	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	CADM	6	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	CD23	4	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	CD34	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	CD39	4	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	CD45	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	CD46	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	CD48	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	CD6	1	0.0178752828925945	0.0207844422766882	-0.00290915938409367	-0.00290915938409367	1	1
Outgoing_CD4_to_partner	pDC	CD80	3	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	CD86	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	CD96	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	CD99	4	0.214074881668245	0.215547884135995	-0.00147300246774963	-0.000368250616937408	1	1
Outgoing_CD4_to_partner	pDC	CDH	4	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	CDH1	3	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	CEACAM	7	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	CLDN	4	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	CLEC	6	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	CNTN	7	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	CSPG4	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	DESMOSOME	11	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	EPGN	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	EPHA	32	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	EPHB	16	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	ESAM	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	GP1BA	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	ICAM	8	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	ICOS	3	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	JAM	10	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	L1CAM	3	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	LCK	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	MADCAM	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	MHC-II	12	0.964227928474396	1.04291158436035	-0.0786836558859495	-0.00655697132382913	7	7
Outgoing_CD4_to_partner	pDC	MPZ	3	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	NCAM	5	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	NEGR	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	NGL	3	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	NOTCH	24	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	NRXN	24	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	PD-L1	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	PDL2	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	PTPRM	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	PVR	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	SELE	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	SELL	4	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	SELPLG	3	0.100337533374263	0.170624702978549	-0.0702871696042862	-0.0234290565347621	1	1
Outgoing_CD4_to_partner	pDC	SEMA4	13	0.0529232263249207	0.0636207584051707	-0.0106975320802499	-0.000822887083096147	1	1
Outgoing_CD4_to_partner	pDC	SEMA5	5	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	SEMA6	7	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	SEMA7	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	SN	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	THY1	3	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	VCAM	4	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	GAP	4	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	PCDH	27	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	FLRT	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	UNC5	12	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	ApoA	4	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	ApoB	2	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	ApoE	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	CD160	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	CD276	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	LAIR1	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	MMP	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	Netrin	8	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	CD200	1	0	0	0	0	0	0
Outgoing_CD4_to_partner	pDC	SIRP	1	0.078447656427088	0.0751461045893201	0.00330155183776794	0.00330155183776794	1	1
Incoming_partner_to_CD4	pDC	TGFb	12	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	BMP	75	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	BMP10	4	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	GDF	6	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	MSTN	4	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	AMH	2	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	GDNF	5	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	NODAL	12	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	ACTIVIN	20	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	WNT	320	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	ncWNT	31	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	EGF	18	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	NRG	13	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	FGF	46	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	PDGF	6	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	VEGF	8	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	IGF	8	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	INSULIN	1	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	HH	6	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	CCL	55	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	CXCL	22	0.0141904689226891	0.0138455026131865	0.000344966309502651	1.56802867955751e-05	1	1
Incoming_partner_to_CD4	pDC	MIF	4	0.490049457834045	0.49283233792969	-0.00278288009564509	-0.000695720023911273	0	0
Incoming_partner_to_CD4	pDC	CX3C	1	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	XCR	2	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	IL2	8	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	IL4	10	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	IL6	3	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	IL12	3	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	LIFR	4	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	OSM	2	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	IL10	8	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	IL1	10	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	IL17	6	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	CSF	2	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	IL16	1	0.052599274668177	0.037587618905177	0.015011655763	0.015011655763	1	1
Incoming_partner_to_CD4	pDC	EPO	1	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	GH	2	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	PRL	1	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	CSF3	1	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	IFN-I	17	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	IFN-II	1	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	TNF	2	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	LT	4	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	LIGHT	2	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	FASLG	1	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	VEGI	1	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	TRAIL	1	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	NGF	2	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	RANKL	2	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	TWEAK	1	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	CD70	1	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	CD30	1	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	CD137	1	0.0028717429688969	0	0.0028717429688969	0.0028717429688969	1	0
Incoming_partner_to_CD4	pDC	OX40	1	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	GITRL	1	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	APRIL	2	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	BAFF	3	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	CD40	4	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	SPP1	9	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	ADIPONECTIN	2	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	RESISTIN	2	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	VISFATIN	1	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	ANGPTL	15	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	ANGPT	2	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	MK	9	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	PTN	8	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	PERIOSTIN	2	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	AGT	3	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	GPR	2	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	BRADYKININ	2	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	COMPLEMENT	7	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	EDN	5	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	GALANIN	6	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	GHRELIN	1	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	MELANOCORTIN	5	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	NMU	2	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	NPFF	2	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	NPY	16	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	NPW-B	2	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	NTS	3	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	OPIOID	12	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	HCRT	1	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	OXT	1	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	SOMATOSTATIN	7	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	TAC	4	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	UTS2	1	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	PARs	29	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	PMCH	2	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	PROK	4	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	NPR1	1	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	NPR2	1	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	KIT	1	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	GIPR	1	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	FSH	2	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	TSH	2	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	NT	9	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	FLT3	1	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	HGF	1	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	SEMA3	39	0	0	0	0	0	0
Incoming_partner_to_CD4	pDC	CALCR	8	0	0	0	0	0	0
