pathway	interaction_name	ligand	receptor	source_hi	target_hi	prob_hi	pval_hi	source_lo	target_lo	prob_lo	pval_lo	partner	direction	delta_prob	sig_hi	sig_lo	abs_delta	sig_either
MIF	MIF_ACKR3	MIF	ACKR3	CD4_Glyco_hi	Plasma	0	1	CD4_Glyco_lo	Plasma	0	1	Plasma	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
MIF	MIF_CD74_CXCR2	MIF	CD74_CXCR2	CD4_Glyco_hi	Plasma	0	1	CD4_Glyco_lo	Plasma	0	1	Plasma	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL11_ACKR2	CCL11	ACKR2	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL11_CCR3	CCL11	CCR3	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL13_ACKR2	CCL13	ACKR2	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL13_ACKR4	CCL13	ACKR4	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL13_CCR1	CCL13	CCR1	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL14_ACKR2	CCL14	ACKR2	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL14_CCR1	CCL14	CCR1	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL15_CCR1	CCL15	CCR1	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL16_CCR1	CCL16	CCR1	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL17_ACKR2	CCL17	ACKR2	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL17_CCR4	CCL17	CCR4	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL19_ACKR4	CCL19	ACKR4	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL19_CCR7	CCL19	CCR7	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL1_ACKR4	CCL1	ACKR4	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL1_CCR8	CCL1	CCR8	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL20_CCR6	CCL20	CCR6	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL21_ACKR4	CCL21	ACKR4	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL21_CCR7	CCL21	CCR7	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL22_ACKR2	CCL22	ACKR2	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL22_CCR4	CCL22	CCR4	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL23_CCR1	CCL23	CCR1	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL24_ACKR2	CCL24	ACKR2	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL24_CCR3	CCL24	CCR3	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL25_ACKR4	CCL25	ACKR4	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL25_CCR9	CCL25	CCR9	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL26_ACKR2	CCL26	ACKR2	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL26_CCR3	CCL26	CCR3	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL27_CCR10	CCL27	CCR10	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL27_CCR2	CCL27	CCR2	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL27_CCR3	CCL27	CCR3	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL28_CCR10	CCL28	CCR10	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL28_CCR3	CCL28	CCR3	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL2_ACKR2	CCL2	ACKR2	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL2_CCR2	CCL2	CCR2	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL3L1_ACKR2	CCL3L1	ACKR2	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL3L1_CCR1	CCL3L1	CCR1	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL3L3_CCR1	CCL3L3	CCR1	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL3_ACKR2	CCL3	ACKR2	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL3_CCR1	CCL3	CCR1	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL3_CCR5	CCL3	CCR5	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL4_ACKR2	CCL4	ACKR2	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL4_CCR5	CCL4	CCR5	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL5_ACKR2	CCL5	ACKR2	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL5_CCR1	CCL5	CCR1	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL5_CCR3	CCL5	CCR3	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL5_CCR4	CCL5	CCR4	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL5_CCR5	CCL5	CCR5	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL7_ACKR2	CCL7	ACKR2	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL7_CCR1	CCL7	CCR1	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL7_CCR2	CCL7	CCR2	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL7_CCR3	CCL7	CCR3	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL8_ACKR2	CCL8	ACKR2	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL8_ACKR4	CCL8	ACKR4	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL8_CCR1	CCL8	CCR1	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL8_CCR2	CCL8	CCR2	CD4_Glyco_hi	B	0	1	CD4_Glyco_lo	B	0	1	B	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL11_ACKR2	CCL11	ACKR2	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL11_CCR3	CCL11	CCR3	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL13_ACKR2	CCL13	ACKR2	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL13_ACKR4	CCL13	ACKR4	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL13_CCR1	CCL13	CCR1	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL14_ACKR2	CCL14	ACKR2	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL14_CCR1	CCL14	CCR1	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL15_CCR1	CCL15	CCR1	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL16_CCR1	CCL16	CCR1	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL17_ACKR2	CCL17	ACKR2	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL17_CCR4	CCL17	CCR4	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL19_ACKR4	CCL19	ACKR4	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL19_CCR7	CCL19	CCR7	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL1_ACKR4	CCL1	ACKR4	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL1_CCR8	CCL1	CCR8	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL20_CCR6	CCL20	CCR6	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL21_ACKR4	CCL21	ACKR4	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL21_CCR7	CCL21	CCR7	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL22_ACKR2	CCL22	ACKR2	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL22_CCR4	CCL22	CCR4	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL23_CCR1	CCL23	CCR1	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL24_ACKR2	CCL24	ACKR2	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL24_CCR3	CCL24	CCR3	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL25_ACKR4	CCL25	ACKR4	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL25_CCR9	CCL25	CCR9	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL26_ACKR2	CCL26	ACKR2	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL26_CCR3	CCL26	CCR3	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL27_CCR10	CCL27	CCR10	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL27_CCR2	CCL27	CCR2	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL27_CCR3	CCL27	CCR3	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL28_CCR10	CCL28	CCR10	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL28_CCR3	CCL28	CCR3	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL2_ACKR2	CCL2	ACKR2	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL2_CCR2	CCL2	CCR2	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL3L1_ACKR2	CCL3L1	ACKR2	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL3L1_CCR1	CCL3L1	CCR1	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL3L3_CCR1	CCL3L3	CCR1	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL3_ACKR2	CCL3	ACKR2	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL3_CCR1	CCL3	CCR1	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL3_CCR5	CCL3	CCR5	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL4_ACKR2	CCL4	ACKR2	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL4_CCR5	CCL4	CCR5	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL5_ACKR2	CCL5	ACKR2	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL5_CCR1	CCL5	CCR1	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL5_CCR3	CCL5	CCR3	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL5_CCR4	CCL5	CCR4	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL5_CCR5	CCL5	CCR5	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL7_ACKR2	CCL7	ACKR2	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL7_CCR1	CCL7	CCR1	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL7_CCR2	CCL7	CCR2	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL7_CCR3	CCL7	CCR3	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL8_ACKR2	CCL8	ACKR2	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL8_ACKR4	CCL8	ACKR4	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL8_CCR1	CCL8	CCR1	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL8_CCR2	CCL8	CCR2	CD4_Glyco_hi	pDC	0	1	CD4_Glyco_lo	pDC	0	1	pDC	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL11_ACKR2	CCL11	ACKR2	CD4_Glyco_hi	MonoMacro	0	1	CD4_Glyco_lo	MonoMacro	0	1	MonoMacro	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL11_CCR3	CCL11	CCR3	CD4_Glyco_hi	MonoMacro	0	1	CD4_Glyco_lo	MonoMacro	0	1	MonoMacro	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL13_ACKR2	CCL13	ACKR2	CD4_Glyco_hi	MonoMacro	0	1	CD4_Glyco_lo	MonoMacro	0	1	MonoMacro	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL13_ACKR4	CCL13	ACKR4	CD4_Glyco_hi	MonoMacro	0	1	CD4_Glyco_lo	MonoMacro	0	1	MonoMacro	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL13_CCR1	CCL13	CCR1	CD4_Glyco_hi	MonoMacro	0	1	CD4_Glyco_lo	MonoMacro	0	1	MonoMacro	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL14_ACKR2	CCL14	ACKR2	CD4_Glyco_hi	MonoMacro	0	1	CD4_Glyco_lo	MonoMacro	0	1	MonoMacro	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL14_CCR1	CCL14	CCR1	CD4_Glyco_hi	MonoMacro	0	1	CD4_Glyco_lo	MonoMacro	0	1	MonoMacro	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL15_CCR1	CCL15	CCR1	CD4_Glyco_hi	MonoMacro	0	1	CD4_Glyco_lo	MonoMacro	0	1	MonoMacro	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL16_CCR1	CCL16	CCR1	CD4_Glyco_hi	MonoMacro	0	1	CD4_Glyco_lo	MonoMacro	0	1	MonoMacro	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL17_ACKR2	CCL17	ACKR2	CD4_Glyco_hi	MonoMacro	0	1	CD4_Glyco_lo	MonoMacro	0	1	MonoMacro	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL17_CCR4	CCL17	CCR4	CD4_Glyco_hi	MonoMacro	0	1	CD4_Glyco_lo	MonoMacro	0	1	MonoMacro	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL19_ACKR4	CCL19	ACKR4	CD4_Glyco_hi	MonoMacro	0	1	CD4_Glyco_lo	MonoMacro	0	1	MonoMacro	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL19_CCR7	CCL19	CCR7	CD4_Glyco_hi	MonoMacro	0	1	CD4_Glyco_lo	MonoMacro	0	1	MonoMacro	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL1_ACKR4	CCL1	ACKR4	CD4_Glyco_hi	MonoMacro	0	1	CD4_Glyco_lo	MonoMacro	0	1	MonoMacro	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL1_CCR8	CCL1	CCR8	CD4_Glyco_hi	MonoMacro	0	1	CD4_Glyco_lo	MonoMacro	0	1	MonoMacro	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL20_CCR6	CCL20	CCR6	CD4_Glyco_hi	MonoMacro	0	1	CD4_Glyco_lo	MonoMacro	0	1	MonoMacro	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL21_ACKR4	CCL21	ACKR4	CD4_Glyco_hi	MonoMacro	0	1	CD4_Glyco_lo	MonoMacro	0	1	MonoMacro	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL21_CCR7	CCL21	CCR7	CD4_Glyco_hi	MonoMacro	0	1	CD4_Glyco_lo	MonoMacro	0	1	MonoMacro	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL22_ACKR2	CCL22	ACKR2	CD4_Glyco_hi	MonoMacro	0	1	CD4_Glyco_lo	MonoMacro	0	1	MonoMacro	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL22_CCR4	CCL22	CCR4	CD4_Glyco_hi	MonoMacro	0	1	CD4_Glyco_lo	MonoMacro	0	1	MonoMacro	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL23_CCR1	CCL23	CCR1	CD4_Glyco_hi	MonoMacro	0	1	CD4_Glyco_lo	MonoMacro	0	1	MonoMacro	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL24_ACKR2	CCL24	ACKR2	CD4_Glyco_hi	MonoMacro	0	1	CD4_Glyco_lo	MonoMacro	0	1	MonoMacro	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL24_CCR3	CCL24	CCR3	CD4_Glyco_hi	MonoMacro	0	1	CD4_Glyco_lo	MonoMacro	0	1	MonoMacro	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
CCL	CCL25_ACKR4	CCL25	ACKR4	CD4_Glyco_hi	MonoMacro	0	1	CD4_Glyco_lo	MonoMacro	0	1	MonoMacro	Outgoing_CD4_to_partner	0	FALSE	FALSE	0	FALSE
